strategy,entry_time,side,entry_px,sl,tp,exit_px,exit_time,outcome,pnl_pts,reason
OB_MIT,2025-01-31 09:45:00+00:00,BUY,2794.51,2793.92,2795.69,2793.92,2025-01-31T09:47:00.000000000,SL,-0.59,OB_BULL
OB_MIT,2025-01-31 09:50:00+00:00,BUY,2794.76,2793.92,2796.45,2793.92,2025-01-31T09:58:00.000000000,SL,-0.84,OB_BULL
OB_MIT,2025-01-31 09:55:00+00:00,SELL,2795.16,2795.55,2794.38,2794.38,2025-01-31T09:57:00.000000000,TP,0.78,OB_BEAR
OB_MIT,2025-01-31 10:04:00+00:00,SELL,2794.08,2795.55,2791.14,2791.14,2025-01-31T10:37:00.000000000,TP,2.94,OB_BEAR
OB_MIT,2025-01-31 10:09:00+00:00,SELL,2794.89,2795.55,2793.57,2793.57,2025-01-31T10:12:00.000000000,TP,1.32,OB_BEAR
OB_MIT,2025-01-31 10:21:00+00:00,SELL,2794.33,2795.45,2792.1,2792.1,2025-01-31T10:33:00.000000000,TP,2.23,OB_BEAR
OB_MIT,2025-01-31 10:26:00+00:00,SELL,2794.24,2795.45,2791.81,2791.81,2025-01-31T10:33:00.000000000,TP,2.43,OB_BEAR
OB_MIT,2025-01-31 10:50:00+00:00,SELL,2794.31,2795.45,2792.04,2795.45,2025-01-31T11:15:00.000000000,SL,-1.14,OB_BEAR
OB_MIT,2025-01-31 10:55:00+00:00,SELL,2794.4,2795.45,2792.3,2795.45,2025-01-31T11:15:00.000000000,SL,-1.05,OB_BEAR
OB_MIT,2025-01-31 11:01:00+00:00,SELL,2794.39,2795.45,2792.26,2795.45,2025-01-31T11:15:00.000000000,SL,-1.06,OB_BEAR
OB_MIT,2025-01-31 11:06:00+00:00,SELL,2794.15,2795.45,2791.55,2795.45,2025-01-31T11:15:00.000000000,SL,-1.3,OB_BEAR
OB_MIT,2025-01-31 11:11:00+00:00,SELL,2794.71,2795.45,2793.22,2795.45,2025-01-31T11:15:00.000000000,SL,-0.74,OB_BEAR
OB_MIT,2025-01-31 11:18:00+00:00,SELL,2795.61,2796.02,2794.79,2796.02,2025-01-31T11:19:00.000000000,SL,-0.41,OB_BEAR
OB_MIT,2025-01-31 11:23:00+00:00,SELL,2795.59,2796.02,2794.73,2796.02,2025-01-31T11:25:00.000000000,SL,-0.43,OB_BEAR
OB_MIT,2025-01-31 11:32:00+00:00,SELL,2796.44,2796.91,2795.5,2796.91,2025-01-31T11:33:00.000000000,SL,-0.47,OB_BEAR
