strategy,entry_time,direction,entry_price,stop_loss,take_profit,exit_price,exit_time,outcome,pnl_pts,reason
VBO_ALL,2025-03-07 15:00:00,BUY,90442.4,89668.25,92064.46,89668.25,2025-03-07 15:15:00,SL,-804.15,VBO_UP
VBO_ALL,2025-03-07 16:30:00,SELL,87443.9,88508.08,85212.05,88508.08,2025-03-07 17:45:00,SL,-1094.18,VBO_DN
VBO_ALL,2025-03-07 21:15:00,SELL,86291.2,87421.45,83906.91,83906.91,2025-03-09 21:00:00,TP,2354.29,VBO_DN
VBO_ALL,2025-03-10 08:45:00,SELL,81450.6,81873.35,80564.94,81873.35,2025-03-10 09:00:00,SL,-452.75,VBO_DN
VBO_ALL,2025-03-10 09:30:00,BUY,83223.4,82671.57,84394.33,82671.57,2025-03-10 09:30:00,SL,-581.83,VBO_UP
VBO_ALL,2025-03-10 14:15:00,SELL,80136.3,81111.71,78112.83,81111.71,2025-03-10 15:30:00,SL,-1005.41,VBO_DN
VBO_ALL,2025-03-11 00:30:00,SELL,77250.8,77967.84,75772.39,77967.84,2025-03-11 01:30:00,SL,-747.04,VBO_DN
VBO_ALL,2025-03-11 08:15:00,BUY,80811.9,80389.07,81683.54,81683.54,2025-03-11 09:15:00,TP,841.64,VBO_UP
VBO_ALL,2025-03-11 14:30:00,SELL,79890.4,80600.51,78415.64,80600.51,2025-03-11 15:00:00,SL,-740.11,VBO_DN
VBO_ALL,2025-03-12 01:45:00,BUY,83332.8,82954.82,84125.81,82954.82,2025-03-12 02:00:00,SL,-407.98,VBO_UP
VBO_ALL,2025-03-12 02:45:00,SELL,82435.2,82881.02,81511.04,81511.04,2025-03-12 06:00:00,TP,894.16,VBO_DN
VBO_ALL,2025-03-12 12:45:00,BUY,83625.0,83107.4,84707.96,83107.4,2025-03-12 13:45:00,SL,-547.6,VBO_UP
VBO_ALL,2025-03-12 14:45:00,SELL,81668.5,82319.7,80312.76,82319.7,2025-03-12 17:00:00,SL,-681.2,VBO_DN
VBO_ALL,2025-03-13 08:30:00,SELL,82644.8,82953.95,81981.62,82953.95,2025-03-13 08:45:00,SL,-339.15,VBO_DN
VBO_ALL,2025-03-13 14:00:00,SELL,81737.0,82268.21,80664.23,82268.21,2025-03-13 14:15:00,SL,-561.21,VBO_DN
VBO_ALL,2025-03-14 01:45:00,BUY,81802.6,81480.68,82481.6,82160.2,2025-03-14 07:45:00,TIME,327.6,VBO_UP
VBO_ALL,2025-03-14 12:15:00,BUY,83407.2,83121.1,84018.66,83121.1,2025-03-14 13:30:00,SL,-316.1,VBO_UP
VBO_ALL,2025-03-14 15:15:00,BUY,84286.4,83807.13,85283.02,85283.02,2025-03-14 15:30:00,TP,966.63,VBO_UP
VBO_ALL,2025-03-16 22:15:00,SELL,82561.9,83008.44,81650.42,83008.44,2025-03-17 00:30:00,SL,-476.54,VBO_DN
