entry_time,strategy,side,outcome_1m,outcome_5s,usd_1m,usd_5s,exit_1m,exit_5s,flipped
2026-04-21 06:19:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-58.85000000000219,-58.85000000000219,4775.13,4775.13,False
2026-04-21 07:05:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-31.999999999998185,-31.999999999998185,4780.25,4780.25,False
2026-04-21 07:24:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-29.80000000000473,-29.80000000000473,4786.63,4786.63,False
2026-04-21 07:57:00+00:00,KRONOS_S93_FVG_SCALP,BUY,SL,SL,-32.150000000001455,-32.150000000001455,4783.38,4783.38,False
2026-04-21 08:03:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,44.30000000000292,44.30000000000292,4782.03,4782.03,False
2026-04-21 08:19:00+00:00,KRONOS_S93_FVG_SCALP,SELL,SL,SL,-25.600000000004002,-25.600000000004002,4785.77,4785.77,False
2026-04-21 08:19:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-25.600000000004002,-25.600000000004002,4785.77,4785.77,False
2026-04-21 08:19:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-16.800000000002914,-16.800000000002914,4784.89,4784.89,False
2026-04-21 08:13:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,TP,TP,106.44999999999527,106.44999999999527,4786.48,4786.48,False
2026-04-21 11:02:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,SL,-16.350000000002186,-16.350000000002186,4787.15,4787.15,False
2026-04-21 12:05:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,17.70000000000437,17.70000000000437,4794.27,4794.27,False
2026-04-21 13:06:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-69.45000000000618,-69.45000000000618,4765.4,4765.4,False
2026-04-21 13:17:00+00:00,KRONOS_S93_FVG_SCALP,SELL,SL,SL,-94.350000000004,-94.350000000004,4780.1,4780.1,False
2026-04-21 13:17:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-94.350000000004,-94.350000000004,4780.1,4780.1,False
2026-04-21 13:30:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-78.24999999999818,-78.24999999999818,4785.42,4785.42,False
2026-04-22 01:27:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,72.59999999999309,72.59999999999309,4751.9,4751.9,False
2026-04-22 01:41:00+00:00,KRONOS_S100_M3_COMBO,BUY,TIME,TIME,22.55000000000109,21.099999999996726,4754.305,4754.16,False
2026-04-22 03:10:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-29.549999999999272,-29.549999999999272,4755.63,4755.63,False
2026-04-22 04:50:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-19.30000000000291,-19.30000000000291,4754.04,4754.04,False
2026-04-22 05:24:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-23.999999999996362,-23.999999999996362,4766.71,4766.71,False
2026-04-22 05:55:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-25.74999999999818,-25.74999999999818,4764.0,4764.0,False
2026-04-22 06:25:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,60.50000000000182,60.50000000000182,4769.43,4769.43,False
2026-04-22 09:36:00+00:00,KRONOS_S93_FVG_SCALP,SELL,SL,SL,-36.14999999999782,-36.14999999999782,4760.3,4760.3,False
2026-04-22 08:47:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,69.94999999999891,69.94999999999891,4762.17,4762.17,False
2026-04-22 12:55:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-30.50000000000182,-30.50000000000182,4742.44,4742.44,False
2026-04-22 14:10:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-43.15000000000509,-43.15000000000509,4750.63,4750.63,False
2026-04-22 14:10:00+00:00,KRONOS_S93_FVG_SCALP,SELL,TP,TP,69.94999999999891,69.94999999999891,4739.32,4739.32,False
2026-04-22 14:40:00+00:00,KRONOS_S93_FVG_SCALP,SELL,TP,TP,101.14999999999783,101.14999999999783,4729.76,4729.76,False
2026-04-22 14:40:00+00:00,KRONOS_S99_MSS_FVG,SELL,TP,TP,101.14999999999783,101.14999999999783,4729.76,4729.76,False
2026-04-22 14:40:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,116.54999999999747,116.54999999999747,4728.22,4728.22,False
2026-04-22 15:56:00+00:00,KRONOS_S99_MSS_FVG,SELL,TP,TP,25.649999999995998,25.649999999995998,4728.1,4728.1,False
2026-04-22 15:44:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-50.15000000000328,-50.15000000000328,4732.06,4732.06,False
2026-04-23 00:46:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-35.05000000000109,-35.05000000000109,4752.36,4752.36,False
2026-04-23 01:30:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-62.299999999995634,-62.299999999995634,4736.12,4736.12,False
2026-04-23 01:59:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,125.65000000000511,125.65000000000511,4710.74,4710.74,False
2026-04-23 02:21:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-25.850000000000367,-25.850000000000367,4718.07,4718.07,False
2026-04-23 02:48:00+00:00,KRONOS_S100_M3_COMBO,SELL,TIME,TIME,4.549999999999272,6.999999999998181,4703.945,4703.7,False
2026-04-23 04:07:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-14.349999999994909,-14.349999999994909,4704.98,4704.98,False
2026-04-23 04:42:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-39.90000000000691,-39.90000000000691,4706.14,4706.14,False
2026-04-23 05:27:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,43.99999999999636,43.99999999999636,4701.05,4701.05,False
2026-04-23 05:44:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-38.80000000000109,-38.80000000000109,4705.38,4705.38,False
2026-04-23 07:05:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,86.34999999999309,86.34999999999309,4703.64,4703.64,False
2026-04-23 07:34:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-30.30000000000655,-30.30000000000655,4713.76,4713.76,False
2026-04-23 08:20:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,TP,TP,59.49999999999819,59.49999999999819,4713.08,4713.08,False
2026-04-23 08:24:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,79.80000000000473,79.80000000000473,4710.15,4710.15,False
2026-04-23 09:00:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-11.099999999996726,-11.099999999996726,4701.39,4701.39,False
2026-04-23 08:38:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,98.00000000000182,98.00000000000182,4697.99,4697.99,False
2026-04-23 09:11:00+00:00,KRONOS_S99_MSS_FVG,SELL,TP,TP,42.150000000001455,42.150000000001455,4695.37,4695.37,False
2026-04-23 10:33:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-51.099999999996726,-51.099999999996726,4697.91,4697.91,False
2026-04-23 11:07:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,62.45000000000801,62.45000000000801,4703.1,4703.1,False
2026-04-23 12:10:00+00:00,KRONOS_S93_FVG_SCALP,BUY,TP,TP,148.54999999999566,148.54999999999566,4742.86,4742.86,False
2026-04-23 12:10:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,148.54999999999566,148.54999999999566,4742.86,4742.86,False
2026-04-23 13:40:00+00:00,KRONOS_S93_FVG_SCALP,SELL,SL,SL,-50.399999999999636,-50.399999999999636,4738.41,4738.41,False
2026-04-23 13:40:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-50.399999999999636,-50.399999999999636,4738.41,4738.41,False
2026-04-23 13:55:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-54.25000000000182,-54.25000000000182,4725.73,4725.73,False
2026-04-23 14:38:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,53.200000000006185,53.200000000006185,4732.14,4732.14,False
2026-04-23 15:06:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-33.100000000004,-33.100000000004,4727.61,4727.61,False
2026-04-23 15:28:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,SL,-45.600000000004,-45.600000000004,4731.46,4731.46,False
2026-04-23 15:28:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-42.700000000004366,-42.700000000004366,4731.75,4731.75,False
2026-04-23 17:15:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-94.70000000000255,-94.70000000000255,4704.74,4704.74,False
2026-04-23 23:46:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-31.09999999999673,-31.09999999999673,4701.23,4701.23,False
2026-04-24 01:36:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-56.54999999999746,-56.54999999999746,4699.87,4699.87,False
2026-04-24 02:15:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,67.79999999999747,67.79999999999747,4686.5,4686.5,False
2026-04-24 02:30:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-19.250000000001823,-19.250000000001823,4688.87,4688.87,False
2026-04-24 02:54:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,91.05000000000474,91.05000000000474,4669.2,4669.2,False
2026-04-24 04:20:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,67.5,67.5,4661.16,4661.16,False
2026-04-24 04:35:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-55.6999999999971,-55.6999999999971,4668.74,4668.74,False
2026-04-24 06:30:00+00:00,KRONOS_S99_MSS_FVG,SELL,TP,TP,40.399999999999636,40.399999999999636,4670.68,4670.68,False
2026-04-24 06:53:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-18.649999999997817,-18.649999999997817,4674.92,4674.92,False
2026-04-24 08:26:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-31.800000000002914,-31.800000000002914,4688.34,4688.34,False
2026-04-24 07:55:00+00:00,KRONOS_S93_FVG_SCALP,BUY,SL,SL,-59.899999999997824,-59.899999999997824,4685.31,4685.31,False
2026-04-24 07:55:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,SL,-59.899999999997824,-59.899999999997824,4685.31,4685.31,False
2026-04-24 08:38:00+00:00,KRONOS_S93_FVG_SCALP,SELL,SL,SL,-42.04999999999928,-42.04999999999928,4693.08,4693.08,False
2026-04-24 08:38:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-42.04999999999928,-42.04999999999928,4693.08,4693.08,False
2026-04-27 01:12:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-54.349999999994914,-54.349999999994914,4706.74,4706.74,False
2026-04-27 02:12:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-49.90000000000692,-49.90000000000692,4703.85,4703.85,False
2026-04-27 02:42:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,81.84999999999492,81.84999999999492,4719.78,4719.78,False
2026-04-27 02:57:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-43.09999999999491,-43.09999999999491,4716.42,4716.42,False
2026-04-27 03:47:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-10.700000000006185,-10.700000000006185,4723.65,4723.65,False
2026-04-27 04:18:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-27.20000000000255,-27.20000000000255,4723.36,4723.36,False
2026-04-27 08:50:00+00:00,KRONOS_S93_FVG_SCALP,BUY,SL,SL,-24.25000000000182,-24.25000000000182,4709.23,4709.23,False
2026-04-27 08:49:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-46.400000000003274,-46.400000000003274,4707.83,4707.83,False
2026-04-27 08:52:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-42.60000000000218,-42.60000000000218,4705.01,4705.01,False
2026-04-28 01:43:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-31.500000000005457,-31.500000000005457,4685.9,4685.9,False
2026-04-28 02:27:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,56.54999999999746,56.54999999999746,4671.66,4671.66,False
2026-04-28 02:44:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-35.59999999999491,-35.59999999999491,4674.58,4674.58,False
2026-04-28 02:56:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-15.349999999998545,-15.349999999998545,4666.17,4666.17,False
2026-04-28 04:09:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,44.85000000000582,44.85000000000582,4663.36,4663.36,False
2026-04-28 05:47:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-105.29999999999747,-105.29999999999747,4638.91,4638.91,False
2026-04-28 06:27:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-30.449999999991633,-30.449999999991633,4633.19,4633.19,False
2026-04-28 07:26:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-55.200000000004366,-55.200000000004366,4633.89,4633.89,False
2026-04-29 01:31:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-55.649999999996005,-55.649999999996005,4586.57,4586.57,False
2026-04-29 01:59:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-44.04999999999746,-44.04999999999746,4589.17,4589.17,False
2026-04-29 02:24:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-43.75,-43.75,4594.36,4594.36,False
2026-04-29 04:49:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-25.249999999996366,-25.249999999996366,4606.24,4606.24,False
2026-04-29 04:42:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-35.34999999999855,-35.34999999999855,4599.17,4599.17,False
2026-04-30 00:30:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-33.45000000000255,-33.45000000000255,4569.37,4569.37,False
2026-04-30 01:21:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-25.100000000002183,-25.100000000002183,4566.57,4566.57,False
2026-04-30 01:33:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-62.299999999995634,-62.299999999995634,4572.31,4572.31,False
2026-04-30 02:10:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-33.69999999999891,-33.69999999999891,4573.17,4573.17,False
2026-05-01 01:22:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-41.25,-41.25,4619.54,4619.54,False
2026-05-01 02:21:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-55.649999999996005,-55.649999999996005,4624.68,4624.68,False
2026-05-01 03:24:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,36.94999999999709,36.94999999999709,4627.74,4627.74,False
2026-05-01 03:41:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-17.449999999998912,-17.449999999998912,4626.02,4626.02,False
2026-05-01 04:40:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-23.80000000000109,-23.80000000000109,4612.04,4612.04,False
2026-05-01 04:59:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-33.75,-33.75,4612.39,4612.39,False
2026-05-01 05:07:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-22.600000000002186,-22.600000000002186,4614.63,4614.63,False
2026-05-04 00:12:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-73.1500000000051,-73.1500000000051,4603.78,4603.78,False
2026-05-04 01:17:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,65.69999999999709,65.69999999999709,4596.91,4596.91,False
2026-05-04 01:34:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-10.349999999998545,-10.349999999998545,4600.12,4600.12,False
2026-05-04 02:13:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,72.24999999999456,72.24999999999456,4602.55,4602.55,False
2026-05-04 02:33:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-29.700000000002547,-29.700000000002547,4597.62,4597.62,False
2026-05-04 03:44:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-20.14999999999418,-20.14999999999418,4606.98,4606.98,False
2026-05-04 04:17:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,86.54999999999747,86.54999999999747,4604.17,4604.17,False
2026-05-04 06:09:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,90.649999999996,90.649999999996,4587.85,4587.85,False
2026-05-04 06:23:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-40.25000000000546,-40.25000000000546,4587.2,4587.2,False
2026-05-04 06:49:00+00:00,KRONOS_S100_M3_COMBO,SELL,TIME,TIME,92.69999999999527,104.64999999999236,4580.59,4579.395,False
2026-05-04 13:04:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-92.450000000008,-92.450000000008,4574.85,4574.85,False
2026-05-04 13:32:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-10.450000000000728,-10.450000000000728,4568.05,4568.05,False
2026-05-04 13:53:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-68.90000000000327,-68.90000000000327,4566.64,4566.64,False
2026-05-04 14:31:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-52.34999999999673,-52.34999999999673,4583.16,4583.16,False
2026-05-04 14:29:00+00:00,KRONOS_S93_FVG_SCALP,BUY,SL,SL,-100.45000000000073,-100.45000000000073,4561.55,4561.55,False
2026-05-04 14:29:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,SL,-100.45000000000073,-100.45000000000073,4561.55,4561.55,False
2026-05-04 14:53:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,160.19999999999527,160.19999999999527,4551.85,4551.85,False
2026-05-05 01:18:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-18.599999999996726,-18.599999999996726,4535.08,4535.08,False
2026-05-05 02:34:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,32.60000000000218,32.60000000000218,4545.12,4545.12,False
2026-05-05 02:46:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-35.74999999999818,-35.74999999999818,4540.79,4540.79,False
2026-05-05 05:12:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-54.44999999999709,-54.44999999999709,4536.29,4536.29,False
2026-05-05 05:43:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-50.74999999999819,-50.74999999999819,4541.56,4541.56,False
2026-05-05 05:46:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-54.4000000000051,-54.4000000000051,4552.76,4552.76,False
2026-05-05 06:50:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,85.29999999999745,85.29999999999745,4557.63,4557.63,False
2026-05-06 00:18:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-30.299999999997457,-30.299999999997457,4598.96,4598.96,False
2026-05-06 01:01:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-90.69999999999709,-90.69999999999709,4610.31,4610.31,False
2026-05-06 01:30:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,66.64999999999964,66.64999999999964,4629.0,4629.0,False
2026-05-06 02:29:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-23.699999999998912,-23.699999999998912,4628.07,4628.07,False
2026-05-06 03:00:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,60.79999999999928,60.79999999999928,4645.08,4645.08,False
2026-05-06 03:42:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-10.799999999999272,-10.799999999999272,4644.59,4644.59,False
2026-05-06 04:14:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,63.699999999998916,63.699999999998916,4654.41,4654.41,False
2026-05-06 05:14:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-33.8000000000011,-33.8000000000011,4651.71,4651.71,False
2026-05-06 05:17:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-45.900000000001455,-45.900000000001455,4647.94,4647.94,False
2026-05-06 05:49:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,60.10000000000218,60.10000000000218,4655.95,4655.95,False
2026-05-06 06:05:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,91.35000000000218,91.35000000000218,4666.92,4666.92,False
2026-05-06 06:05:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,125.0500000000011,125.0500000000011,4670.29,4670.29,False
2026-05-06 07:11:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-21.250000000000004,-21.250000000000004,4662.95,4662.95,False
2026-05-06 07:20:00+00:00,KRONOS_S93_FVG_SCALP,SELL,SL,SL,-72.34999999999673,-72.34999999999673,4667.28,4667.28,False
2026-05-06 07:31:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-14.399999999996,-14.399999999996,4663.01,4663.01,False
2026-05-06 07:32:00+00:00,KRONOS_S93_FVG_SCALP,BUY,TP,TP,23.499999999994543,23.499999999994543,4668.61,4668.61,False
2026-05-06 08:35:00+00:00,KRONOS_S93_FVG_SCALP,BUY,TP,TP,71.35000000000218,71.35000000000218,4680.01,4680.01,False
2026-05-06 08:35:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,71.35000000000218,71.35000000000218,4680.01,4680.01,False
2026-05-06 09:04:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,184.05000000000655,184.05000000000655,4710.85,4710.85,False
2026-05-06 10:49:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,33.69999999999891,33.69999999999891,4714.28,4714.28,False
2026-05-06 11:01:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,SL,-32.349999999996726,-32.349999999996726,4714.1,4714.1,False
2026-05-06 12:21:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-51.599999999998545,-51.599999999998545,4682.09,4682.09,False
2026-05-06 13:05:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-76.60000000000764,-76.60000000000764,4677.15,4677.15,False
2026-05-06 13:18:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,98.99999999999636,98.99999999999636,4693.78,4693.78,False
2026-05-06 13:45:00+00:00,KRONOS_S93_FVG_SCALP,BUY,TP,TP,112.20000000000255,112.20000000000255,4705.31,4705.31,False
2026-05-06 13:45:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,112.20000000000255,112.20000000000255,4705.31,4705.31,False
2026-05-06 14:22:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,SL,-36.450000000004366,-36.450000000004366,4707.29,4707.29,False
2026-05-06 13:56:00+00:00,KRONOS_S100_M3_COMBO,BUY,TIME,TIME,-51.94999999999709,-31.44999999999527,4699.05,4701.1,False
2026-05-06 15:24:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-37.04999999999927,-37.04999999999927,4695.49,4695.49,False
2026-05-07 01:54:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-31.800000000002914,-31.800000000002914,4714.03,4714.03,False
2026-05-07 01:55:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,TP,TP,124.79999999999565,124.79999999999565,4701.35,4701.35,False
2026-05-07 04:45:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-44.950000000008004,-44.950000000008004,4694.69,4694.69,False
2026-05-07 04:53:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-32.80000000000655,-32.80000000000655,4698.64,4698.64,False
2026-05-07 05:06:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-25.649999999995998,-25.649999999995998,4696.8,4696.8,False
2026-05-07 06:06:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,36.99999999999818,36.99999999999818,4709.82,4709.82,False
2026-05-07 06:24:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,23.350000000000364,23.350000000000364,4716.08,4716.08,False
2026-05-07 06:47:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,SL,-89.49999999999818,-89.49999999999818,4732.58,4732.58,False
2026-05-07 08:10:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,SL,-35.55000000000291,-35.55000000000291,4743.0,4743.0,False
2026-05-07 07:19:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-87.74999999999636,-87.74999999999636,4735.21,4735.21,False
2026-05-07 08:25:00+00:00,KRONOS_S93_FVG_SCALP,SELL,TP,TP,10.549999999993815,10.549999999993815,4734.89,4734.89,False
2026-05-08 01:45:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-15.950000000002548,-15.950000000002548,4715.43,4715.43,False
2026-05-08 02:13:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-38.15000000000509,-38.15000000000509,4721.82,4721.82,False
2026-05-08 03:08:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-55.450000000000735,-55.450000000000735,4713.92,4713.92,False
2026-05-08 05:38:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,72.89999999999964,72.89999999999964,4729.78,4729.78,False
2026-05-08 05:57:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-32.60000000000218,-32.60000000000218,4726.16,4726.16,False
2026-05-08 06:45:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-29.600000000000364,-29.600000000000364,4721.79,4721.79,False
2026-05-08 07:40:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,76.45000000000437,76.45000000000437,4716.21,4716.21,False
2026-05-08 08:45:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,20.999999999994547,20.999999999994547,4719.69,4719.69,False
2026-05-08 10:45:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,SL,-9.650000000001455,-9.650000000001455,4722.42,4722.42,False
2026-05-08 11:55:00+00:00,KRONOS_S99_MSS_FVG,SELL,TP,TP,68.55000000000473,68.55000000000473,4712.08,4712.08,False
2026-05-08 12:17:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,TP,-44.44999999999709,46.44999999999527,4713.9,4704.81,True
2026-05-08 13:21:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,97.95000000000074,97.95000000000074,4734.36,4734.36,False
2026-05-08 14:02:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-46.850000000004,-46.850000000004,4736.91,4736.91,False
2026-05-08 13:40:00+00:00,KRONOS_S93_FVG_SCALP,BUY,SL,SL,-144.45000000000618,-144.45000000000618,4725.95,4725.95,False
2026-05-08 13:40:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,SL,-144.45000000000618,-144.45000000000618,4725.95,4725.95,False
2026-05-11 00:13:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-22.600000000002186,-22.600000000002186,4679.63,4679.63,False
2026-05-11 02:00:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-14.400000000005095,-14.400000000005095,4691.09,4691.09,False
2026-05-11 02:46:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,144.64999999999236,144.64999999999236,4678.1,4678.1,False
