strategy,entry_time,side,entry_px,sl,tp,exit_px,exit_time,outcome,pnl_pts,reason
VAR3,2026-04-14 07:43:00+00:00,SELL,4775.75,4776.75,4774.25,4776.75,2026-04-14 07:44:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 07:46:00+00:00,SELL,4779.71,4780.71,4778.21,4778.21,2026-04-14 07:48:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-14 07:47:00+00:00,SELL,4779.46,4780.46,4777.96,4777.96,2026-04-14 07:48:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-14 08:03:00+00:00,SELL,4775.17,4776.17,4773.95,4776.17,2026-04-14 08:04:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 08:11:00+00:00,SELL,4779.84,4780.84,4778.34,4780.84,2026-04-14 08:12:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 08:12:00+00:00,SELL,4780.38,4781.38,4778.88,4778.88,2026-04-14 08:13:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-14 08:16:00+00:00,SELL,4779.31,4780.31,4778.01,4778.01,2026-04-14 08:17:00,TP,1.3,VAR3_MICRO
VAR3,2026-04-14 08:20:00+00:00,SELL,4779.93,4780.93,4778.01,4778.01,2026-04-14 08:21:00,TP,1.92,VAR3_MICRO
VAR3,2026-04-14 09:07:00+00:00,BUY,4782.24,4781.24,4784.44,4784.44,2026-04-14 09:09:00,TP,2.2,VAR3_MICRO
VAR3,2026-04-14 09:12:00+00:00,SELL,4785.02,4786.02,4782.81,4786.02,2026-04-14 09:15:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 09:19:00+00:00,SELL,4785.28,4786.28,4783.87,4786.28,2026-04-14 09:20:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 09:20:00+00:00,SELL,4786.21,4787.21,4784.45,4787.21,2026-04-14 09:21:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 09:27:00+00:00,SELL,4785.1,4786.1,4783.87,4783.87,2026-04-14 09:28:00,TP,1.23,VAR3_MICRO
VAR3,2026-04-14 09:53:00+00:00,SELL,4777.11,4778.11,4775.9,4778.11,2026-04-14 09:54:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 09:54:00+00:00,SELL,4777.47,4778.47,4775.9,4778.47,2026-04-14 09:55:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 10:03:00+00:00,SELL,4779.27,4780.27,4777.65,4780.27,2026-04-14 10:04:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 10:06:00+00:00,SELL,4781.31,4782.31,4778.58,4782.31,2026-04-14 10:07:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 10:07:00+00:00,SELL,4782.19,4783.19,4780.69,4783.19,2026-04-14 10:08:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 10:29:00+00:00,SELL,4783.97,4784.97,4782.47,4782.47,2026-04-14 10:33:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-14 11:19:00+00:00,SELL,4777.02,4778.02,4775.11,4778.02,2026-04-14 11:20:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 11:44:00+00:00,SELL,4778.21,4779.21,4776.62,4776.62,2026-04-14 11:48:00,TP,1.59,VAR3_MICRO
VAR3,2026-04-14 11:51:00+00:00,BUY,4773.58,4772.58,4775.08,4772.58,2026-04-14 11:52:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 11:54:00+00:00,BUY,4773.63,4772.63,4775.13,4772.63,2026-04-14 11:55:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 12:08:00+00:00,BUY,4777.42,4776.42,4779.97,4776.42,2026-04-14 12:09:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 12:19:00+00:00,BUY,4770.92,4769.92,4772.83,4769.92,2026-04-14 12:20:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 12:30:00+00:00,SELL,4769.94,4770.94,4768.44,4770.94,2026-04-14 12:31:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 12:38:00+00:00,SELL,4772.43,4773.43,4770.93,4773.43,2026-04-14 12:39:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 12:47:00+00:00,BUY,4768.79,4767.79,4770.29,4770.29,2026-04-14 12:48:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-14 14:42:00+00:00,SELL,4802.41,4803.41,4800.91,4800.91,2026-04-14 14:43:00,TP,1.5,VAR3_MICRO
