entry_time,direction,entry_price,stop_loss,take_profit,exit_price,exit_time,outcome,pnl_dollars,is_equal,session_date
2026-05-01 10:59:00+00:00,BUY,4567.06,4566.06,4568.3,4566.06,2026-05-01 11:00:00,SL,-1.0,True,2026-05-01
2026-05-01 11:00:00+00:00,BUY,4567.55,4566.55,4569.02,4566.55,2026-05-01 11:01:00,SL,-1.0,True,2026-05-01
2026-05-01 11:07:00+00:00,BUY,4566.98,4565.98,4569.02,4565.98,2026-05-01 11:10:00,SL,-1.0,True,2026-05-01
2026-05-01 11:14:00+00:00,BUY,4566.11,4565.11,4568.01,4565.11,2026-05-01 11:15:00,SL,-1.0,False,2026-05-01
2026-05-01 11:15:00+00:00,BUY,4566.53,4565.53,4568.01,4568.01,2026-05-01 11:16:00,TP,1.48,False,2026-05-01
2026-05-01 11:48:00+00:00,SELL,4574.74,4575.74,4573.24,4573.24,2026-05-01 11:51:00,TP,1.5,False,2026-05-01
2026-05-01 13:00:00+00:00,BUY,4591.77,4590.77,4593.69,4593.69,2026-05-01 13:01:00,TP,1.92,False,2026-05-01
2026-05-01 13:10:00+00:00,SELL,4595.52,4596.52,4594.02,4594.02,2026-05-01 13:12:00,TP,1.5,True,2026-05-01
2026-05-01 13:14:00+00:00,BUY,4591.52,4590.52,4593.69,4590.52,2026-05-01 13:15:00,SL,-1.0,False,2026-05-01
2026-05-01 13:19:00+00:00,BUY,4591.48,4590.48,4593.69,4590.48,2026-05-01 13:20:00,SL,-1.0,False,2026-05-01
2026-05-01 13:20:00+00:00,BUY,4591.98,4590.98,4593.69,4590.98,2026-05-01 13:22:00,SL,-1.0,False,2026-05-01
2026-05-01 13:21:00+00:00,SELL,4591.69,4592.69,4589.95,4592.69,2026-05-01 13:22:00,SL,-1.0,False,2026-05-01
2026-05-01 13:29:00+00:00,BUY,4589.44,4588.44,4590.94,4588.44,2026-05-01 13:30:00,SL,-1.0,False,2026-05-01
2026-05-01 13:30:00+00:00,BUY,4591.08,4590.08,4592.77,4592.77,2026-05-01 13:31:00,TP,1.69,True,2026-05-01
2026-05-01 14:50:00+00:00,BUY,4630.84,4629.84,4632.34,4629.84,2026-05-01 14:51:00,SL,-1.0,False,2026-05-01
2026-05-01 15:00:00+00:00,BUY,4631.55,4630.55,4634.18,4630.55,2026-05-01 15:01:00,SL,-1.0,True,2026-05-01
2026-05-01 15:03:00+00:00,BUY,4628.02,4627.02,4629.52,4627.02,2026-05-01 15:04:00,SL,-1.0,False,2026-05-01
2026-05-01 15:06:00+00:00,BUY,4625.95,4624.95,4627.45,4624.95,2026-05-01 15:07:00,SL,-1.0,False,2026-05-01
2026-05-01 15:09:00+00:00,BUY,4626.73,4625.73,4628.23,4625.73,2026-05-01 15:10:00,SL,-1.0,False,2026-05-01
2026-05-01 15:20:00+00:00,SELL,4638.98,4639.98,4637.48,4637.48,2026-05-01 15:22:00,TP,1.5,False,2026-05-01
2026-05-01 15:23:00+00:00,BUY,4636.72,4635.72,4638.22,4635.72,2026-05-01 15:25:00,SL,-1.0,False,2026-05-01
2026-05-01 15:26:00+00:00,SELL,4635.62,4636.62,4634.12,4636.62,2026-05-01 15:27:00,SL,-1.0,False,2026-05-01
2026-05-01 15:50:00+00:00,BUY,4642.89,4641.89,4644.39,4641.89,2026-05-01 15:51:00,SL,-1.0,True,2026-05-01
2026-05-04 07:02:00+00:00,SELL,4590.51,4591.51,4587.6,4591.51,2026-05-04 07:06:00,SL,-1.0,True,2026-05-04
2026-05-04 07:09:00+00:00,SELL,4591.18,4592.18,4589.68,4589.68,2026-05-04 07:10:00,TP,1.5,True,2026-05-04
2026-05-04 07:15:00+00:00,SELL,4591.91,4592.91,4590.41,4590.41,2026-05-04 07:16:00,TP,1.5,True,2026-05-04
2026-05-04 07:40:00+00:00,BUY,4585.51,4584.51,4588.24,4584.51,2026-05-04 07:42:00,SL,-1.0,False,2026-05-04
2026-05-04 07:42:00+00:00,BUY,4584.4,4583.4,4585.9,4583.4,2026-05-04 07:43:00,SL,-1.0,False,2026-05-04
2026-05-04 08:44:00+00:00,SELL,4578.22,4579.22,4576.35,4579.22,2026-05-04 08:50:00,SL,-1.0,True,2026-05-04
2026-05-04 08:45:00+00:00,SELL,4578.45,4579.45,4577.15,4577.15,2026-05-04 08:48:00,TP,1.3,True,2026-05-04
2026-05-04 08:46:00+00:00,SELL,4578.59,4579.59,4577.15,4577.15,2026-05-04 08:48:00,TP,1.44,True,2026-05-04
2026-05-04 09:01:00+00:00,BUY,4577.6,4576.6,4579.06,4579.06,2026-05-04 09:02:00,TP,1.46,True,2026-05-04
2026-05-04 09:03:00+00:00,SELL,4578.99,4579.99,4577.1,4579.99,2026-05-04 09:04:00,SL,-1.0,True,2026-05-04
2026-05-04 09:23:00+00:00,SELL,4581.41,4582.41,4579.22,4582.41,2026-05-04 09:33:00,SL,-1.0,True,2026-05-04
2026-05-04 09:26:00+00:00,SELL,4581.09,4582.09,4579.22,4582.09,2026-05-04 09:28:00,SL,-1.0,True,2026-05-04
2026-05-04 09:28:00+00:00,SELL,4581.02,4582.02,4579.22,4582.02,2026-05-04 09:33:00,SL,-1.0,True,2026-05-04
2026-05-04 09:29:00+00:00,SELL,4581.36,4582.36,4579.22,4582.36,2026-05-04 09:33:00,SL,-1.0,True,2026-05-04
2026-05-04 09:32:00+00:00,SELL,4581.15,4582.15,4579.22,4582.15,2026-05-04 09:33:00,SL,-1.0,True,2026-05-04
2026-05-04 09:46:00+00:00,BUY,4580.7,4579.7,4582.4,4582.4,2026-05-04 09:49:00,TP,1.7,True,2026-05-04
2026-05-04 10:43:00+00:00,SELL,4558.84,4559.84,4556.09,4559.84,2026-05-04 10:44:00,SL,-1.0,False,2026-05-04
2026-05-04 10:47:00+00:00,SELL,4563.35,4564.35,4561.85,4564.35,2026-05-04 10:48:00,SL,-1.0,False,2026-05-04
2026-05-04 10:51:00+00:00,SELL,4564.23,4565.23,4562.73,4565.23,2026-05-04 10:52:00,SL,-1.0,False,2026-05-04
2026-05-04 10:53:00+00:00,SELL,4563.29,4564.29,4561.79,4564.29,2026-05-04 10:54:00,SL,-1.0,False,2026-05-04
2026-05-04 10:58:00+00:00,SELL,4563.39,4564.39,4560.44,4564.39,2026-05-04 11:00:00,SL,-1.0,False,2026-05-04
2026-05-04 11:01:00+00:00,SELL,4566.78,4567.78,4565.28,4567.78,2026-05-04 11:02:00,SL,-1.0,False,2026-05-04
2026-05-04 11:03:00+00:00,SELL,4566.37,4567.37,4564.87,4564.87,2026-05-04 11:04:00,TP,1.5,False,2026-05-04
2026-05-04 11:10:00+00:00,SELL,4566.71,4567.71,4565.21,4565.21,2026-05-04 11:11:00,TP,1.5,False,2026-05-04
2026-05-04 11:14:00+00:00,SELL,4565.26,4566.26,4563.56,4566.26,2026-05-04 11:15:00,SL,-1.0,False,2026-05-04
2026-05-04 11:25:00+00:00,BUY,4564.3,4563.3,4567.07,4563.3,2026-05-04 11:26:00,SL,-1.0,True,2026-05-04
2026-05-04 11:26:00+00:00,BUY,4563.66,4562.66,4565.16,4562.66,2026-05-04 11:27:00,SL,-1.0,True,2026-05-04
2026-05-04 11:31:00+00:00,BUY,4560.56,4559.56,4562.06,4562.06,2026-05-04 11:32:00,TP,1.5,False,2026-05-04
2026-05-04 11:41:00+00:00,BUY,4556.35,4555.35,4557.85,4555.35,2026-05-04 11:42:00,SL,-1.0,False,2026-05-04
2026-05-04 11:48:00+00:00,BUY,4555.42,4554.42,4558.15,4554.42,2026-05-04 11:49:00,SL,-1.0,False,2026-05-04
2026-05-04 11:49:00+00:00,BUY,4556.01,4555.01,4558.15,4558.15,2026-05-04 11:50:00,TP,2.14,False,2026-05-04
2026-05-04 11:53:00+00:00,BUY,4558.94,4557.94,4560.15,4557.94,2026-05-04 11:54:00,SL,-1.0,False,2026-05-04
2026-05-04 11:54:00+00:00,BUY,4559.0,4558.0,4560.6,4558.0,2026-05-04 11:55:00,SL,-1.0,False,2026-05-04
2026-05-04 11:55:00+00:00,BUY,4559.02,4558.02,4560.6,4560.6,2026-05-04 11:56:00,TP,1.58,False,2026-05-04
2026-05-04 11:58:00+00:00,SELL,4562.2,4563.2,4560.7,4560.7,2026-05-04 11:59:00,TP,1.5,False,2026-05-04
2026-05-04 12:01:00+00:00,SELL,4559.93,4560.93,4557.1,4560.93,2026-05-04 12:02:00,SL,-1.0,True,2026-05-04
2026-05-04 12:11:00+00:00,SELL,4563.26,4564.26,4561.76,4564.26,2026-05-04 12:12:00,SL,-1.0,True,2026-05-04
2026-05-04 12:32:00+00:00,BUY,4566.11,4565.11,4567.61,4565.11,2026-05-04 12:33:00,SL,-1.0,False,2026-05-04
2026-05-04 12:33:00+00:00,BUY,4566.24,4565.24,4567.74,4565.24,2026-05-04 12:34:00,SL,-1.0,False,2026-05-04
2026-05-04 12:34:00+00:00,BUY,4566.28,4565.28,4567.78,4565.28,2026-05-04 12:35:00,SL,-1.0,False,2026-05-04
2026-05-04 13:00:00+00:00,SELL,4563.74,4564.74,4561.32,4564.74,2026-05-04 13:01:00,SL,-1.0,False,2026-05-04
2026-05-04 13:01:00+00:00,BUY,4565.16,4564.16,4567.6,4564.16,2026-05-04 13:02:00,SL,-1.0,False,2026-05-04
2026-05-04 13:05:00+00:00,BUY,4565.71,4564.71,4567.6,4567.6,2026-05-04 13:06:00,TP,1.89,False,2026-05-04
2026-05-04 13:10:00+00:00,SELL,4572.1,4573.1,4570.6,4573.1,2026-05-04 13:11:00,SL,-1.0,False,2026-05-04
2026-05-04 13:11:00+00:00,SELL,4571.65,4572.65,4570.15,4572.65,2026-05-04 13:12:00,SL,-1.0,False,2026-05-04
2026-05-04 13:14:00+00:00,SELL,4566.1,4567.1,4564.6,4567.1,2026-05-04 13:15:00,SL,-1.0,False,2026-05-04
2026-05-04 13:15:00+00:00,SELL,4566.52,4567.52,4565.02,4565.02,2026-05-04 13:16:00,TP,1.5,False,2026-05-04
2026-05-04 13:30:00+00:00,BUY,4560.85,4559.85,4562.35,4559.85,2026-05-04 13:31:00,SL,-1.0,False,2026-05-04
2026-05-04 13:33:00+00:00,SELL,4566.2,4567.2,4563.47,4567.2,2026-05-04 13:34:00,SL,-1.0,False,2026-05-04
2026-05-04 13:39:00+00:00,SELL,4566.85,4567.85,4564.01,4564.01,2026-05-04 13:40:00,TP,2.84,False,2026-05-04
2026-05-04 13:42:00+00:00,SELL,4565.11,4566.11,4563.46,4566.11,2026-05-04 13:43:00,SL,-1.0,False,2026-05-04
2026-05-04 13:43:00+00:00,SELL,4564.95,4565.95,4563.46,4565.95,2026-05-04 13:44:00,SL,-1.0,False,2026-05-04
2026-05-04 13:44:00+00:00,SELL,4565.56,4566.56,4564.01,4566.56,2026-05-04 13:45:00,SL,-1.0,False,2026-05-04
2026-05-04 13:45:00+00:00,SELL,4565.32,4566.32,4564.01,4566.32,2026-05-04 13:46:00,SL,-1.0,False,2026-05-04
2026-05-04 13:46:00+00:00,SELL,4563.97,4564.97,4562.62,4562.62,2026-05-04 13:47:00,TP,1.35,False,2026-05-04
2026-05-04 13:52:00+00:00,SELL,4562.8,4563.8,4561.56,4561.56,2026-05-04 13:53:00,TP,1.24,False,2026-05-04
2026-05-04 14:02:00+00:00,SELL,4563.28,4564.28,4561.78,4561.78,2026-05-04 14:03:00,TP,1.5,True,2026-05-04
2026-05-04 14:13:00+00:00,SELL,4560.72,4561.72,4559.22,4561.72,2026-05-04 14:14:00,SL,-1.0,False,2026-05-04
2026-05-04 14:14:00+00:00,SELL,4560.31,4561.31,4557.52,4561.31,2026-05-04 14:15:00,SL,-1.0,False,2026-05-04
2026-05-04 14:43:00+00:00,BUY,4575.69,4574.69,4577.19,4574.69,2026-05-04 14:44:00,SL,-1.0,False,2026-05-04
2026-05-04 14:49:00+00:00,BUY,4570.93,4569.93,4572.43,4569.93,2026-05-04 14:50:00,SL,-1.0,False,2026-05-04
2026-05-04 15:00:00+00:00,SELL,4563.27,4564.27,4561.77,4561.77,2026-05-04 15:01:00,TP,1.5,False,2026-05-04
2026-05-04 15:01:00+00:00,SELL,4563.23,4564.23,4561.73,4564.23,2026-05-04 15:02:00,SL,-1.0,False,2026-05-04
2026-05-04 15:02:00+00:00,SELL,4562.05,4563.05,4560.55,4560.55,2026-05-04 15:03:00,TP,1.5,False,2026-05-04
2026-05-04 15:38:00+00:00,SELL,4535.95,4536.95,4534.45,4536.95,2026-05-04 15:39:00,SL,-1.0,False,2026-05-04
2026-05-05 07:11:00+00:00,BUY,4551.99,4550.99,4554.43,4550.99,2026-05-05 07:12:00,SL,-1.0,False,2026-05-05
2026-05-05 07:12:00+00:00,BUY,4552.24,4551.24,4554.43,4554.43,2026-05-05 07:13:00,TP,2.19,False,2026-05-05
2026-05-05 07:26:00+00:00,BUY,4550.89,4549.89,4552.39,4549.89,2026-05-05 07:27:00,SL,-1.0,False,2026-05-05
2026-05-05 08:11:00+00:00,SELL,4548.23,4549.23,4546.73,4549.23,2026-05-05 08:12:00,SL,-1.0,False,2026-05-05
2026-05-05 08:23:00+00:00,SELL,4552.84,4553.84,4551.34,4551.34,2026-05-05 08:24:00,TP,1.5,True,2026-05-05
2026-05-05 08:26:00+00:00,SELL,4553.52,4554.52,4552.02,4554.52,2026-05-05 08:27:00,SL,-1.0,False,2026-05-05
2026-05-05 08:30:00+00:00,SELL,4551.12,4552.12,4549.36,4552.12,2026-05-05 08:31:00,SL,-1.0,False,2026-05-05
2026-05-05 08:41:00+00:00,BUY,4551.12,4550.12,4553.02,4550.12,2026-05-05 08:42:00,SL,-1.0,True,2026-05-05
2026-05-05 08:44:00+00:00,BUY,4549.97,4548.97,4551.73,4551.73,2026-05-05 08:45:00,TP,1.76,False,2026-05-05
2026-05-05 08:45:00+00:00,SELL,4550.34,4551.34,4547.98,4551.34,2026-05-05 08:49:00,SL,-1.0,False,2026-05-05
2026-05-05 08:48:00+00:00,BUY,4551.16,4550.16,4553.18,4550.16,2026-05-05 08:49:00,SL,-1.0,True,2026-05-05
2026-05-05 08:49:00+00:00,BUY,4551.86,4550.86,4553.18,4553.18,2026-05-05 08:50:00,TP,1.32,True,2026-05-05
2026-05-05 09:20:00+00:00,BUY,4554.02,4553.02,4555.52,4555.52,2026-05-05 09:22:00,TP,1.5,True,2026-05-05
2026-05-05 09:21:00+00:00,BUY,4553.97,4552.97,4555.47,4555.47,2026-05-05 09:22:00,TP,1.5,True,2026-05-05
2026-05-05 09:35:00+00:00,BUY,4553.52,4552.52,4555.78,4555.78,2026-05-05 09:39:00,TP,2.26,True,2026-05-05
2026-05-05 09:36:00+00:00,BUY,4553.58,4552.58,4555.78,4555.78,2026-05-05 09:39:00,TP,2.2,True,2026-05-05
2026-05-05 09:39:00+00:00,SELL,4554.98,4555.98,4553.19,4555.98,2026-05-05 09:42:00,SL,-1.0,False,2026-05-05
2026-05-05 09:49:00+00:00,BUY,4553.82,4552.82,4555.78,4555.78,2026-05-05 09:59:00,TP,1.96,True,2026-05-05
2026-05-05 09:52:00+00:00,BUY,4554.1,4553.1,4555.78,4555.78,2026-05-05 09:59:00,TP,1.68,True,2026-05-05
2026-05-05 09:53:00+00:00,BUY,4554.4,4553.4,4555.78,4555.78,2026-05-05 09:59:00,TP,1.38,True,2026-05-05
2026-05-05 10:00:00+00:00,SELL,4556.55,4557.55,4553.74,4553.74,2026-05-05 10:09:00,TP,2.81,True,2026-05-05
2026-05-05 10:01:00+00:00,SELL,4556.68,4557.68,4553.74,4553.74,2026-05-05 10:09:00,TP,2.94,True,2026-05-05
2026-05-05 10:06:00+00:00,SELL,4555.64,4556.64,4553.74,4553.74,2026-05-05 10:09:00,TP,1.9,True,2026-05-05
2026-05-05 10:14:00+00:00,BUY,4553.15,4552.15,4554.99,4554.99,2026-05-05 10:16:00,TP,1.84,False,2026-05-05
2026-05-05 10:32:00+00:00,BUY,4548.02,4547.02,4549.52,4549.52,2026-05-05 10:33:00,TP,1.5,False,2026-05-05
2026-05-05 11:07:00+00:00,BUY,4546.79,4545.79,4548.29,4548.29,2026-05-05 11:08:00,TP,1.5,False,2026-05-05
2026-05-05 11:16:00+00:00,SELL,4552.78,4553.78,4551.05,4551.05,2026-05-05 11:17:00,TP,1.73,False,2026-05-05
2026-05-05 11:17:00+00:00,BUY,4552.06,4551.06,4553.77,4551.06,2026-05-05 11:19:00,SL,-1.0,True,2026-05-05
2026-05-05 11:23:00+00:00,SELL,4555.02,4556.02,4553.52,4556.02,2026-05-05 11:28:00,SL,-1.0,False,2026-05-05
2026-05-05 11:39:00+00:00,BUY,4556.76,4555.76,4558.26,4558.26,2026-05-05 11:40:00,TP,1.5,False,2026-05-05
2026-05-05 12:05:00+00:00,BUY,4556.84,4555.84,4558.34,4558.34,2026-05-05 12:06:00,TP,1.5,True,2026-05-05
2026-05-05 12:45:00+00:00,BUY,4566.94,4565.94,4568.44,4565.94,2026-05-05 12:46:00,SL,-1.0,True,2026-05-05
2026-05-05 13:01:00+00:00,BUY,4567.36,4566.36,4570.12,4570.12,2026-05-05 13:02:00,TP,2.76,True,2026-05-05
2026-05-05 13:37:00+00:00,BUY,4574.84,4573.84,4576.34,4573.84,2026-05-05 13:38:00,SL,-1.0,False,2026-05-05
2026-05-05 14:05:00+00:00,BUY,4577.94,4576.94,4579.44,4579.44,2026-05-05 14:06:00,TP,1.5,False,2026-05-05
2026-05-05 14:14:00+00:00,BUY,4573.69,4572.69,4575.19,4572.69,2026-05-05 14:15:00,SL,-1.0,False,2026-05-05
2026-05-05 14:20:00+00:00,BUY,4569.98,4568.98,4571.48,4571.48,2026-05-05 14:21:00,TP,1.5,False,2026-05-05
2026-05-05 14:36:00+00:00,BUY,4580.27,4579.27,4581.77,4579.27,2026-05-05 14:37:00,SL,-1.0,False,2026-05-05
2026-05-05 14:37:00+00:00,BUY,4579.11,4578.11,4580.61,4578.11,2026-05-05 14:38:00,SL,-1.0,False,2026-05-05
2026-05-05 14:50:00+00:00,BUY,4577.76,4576.76,4579.26,4576.76,2026-05-05 14:51:00,SL,-1.0,False,2026-05-05
2026-05-05 14:54:00+00:00,BUY,4578.58,4577.58,4580.08,4580.08,2026-05-05 14:55:00,TP,1.5,False,2026-05-05
2026-05-05 15:10:00+00:00,BUY,4580.23,4579.23,4582.27,4579.23,2026-05-05 15:17:00,SL,-1.0,False,2026-05-05
2026-05-05 15:13:00+00:00,BUY,4580.52,4579.52,4582.27,4579.52,2026-05-05 15:17:00,SL,-1.0,False,2026-05-05
2026-05-05 15:14:00+00:00,BUY,4580.89,4579.89,4582.27,4579.89,2026-05-05 15:15:00,SL,-1.0,False,2026-05-05
2026-05-05 15:16:00+00:00,BUY,4579.89,4578.89,4582.27,4578.89,2026-05-05 15:17:00,SL,-1.0,True,2026-05-05
2026-05-05 15:23:00+00:00,BUY,4579.88,4578.88,4581.65,4578.88,2026-05-05 15:24:00,SL,-1.0,True,2026-05-05
2026-05-05 15:30:00+00:00,SELL,4579.78,4580.78,4578.28,4578.28,2026-05-05 15:31:00,TP,1.5,False,2026-05-05
2026-05-05 15:38:00+00:00,BUY,4577.5,4576.5,4579.4,4576.5,2026-05-05 15:39:00,SL,-1.0,True,2026-05-05
2026-05-05 15:47:00+00:00,SELL,4574.25,4575.25,4572.75,4572.75,2026-05-05 15:48:00,TP,1.5,False,2026-05-05
2026-05-05 15:50:00+00:00,SELL,4574.49,4575.49,4572.37,4572.37,2026-05-05 15:52:00,TP,2.12,True,2026-05-05
2026-05-06 07:30:00+00:00,SELL,4667.39,4668.39,4666.03,4668.39,2026-05-06 07:31:00,SL,-1.0,False,2026-05-06
2026-05-06 07:34:00+00:00,SELL,4665.98,4666.98,4663.29,4663.29,2026-05-06 07:36:00,TP,2.69,False,2026-05-06
2026-05-06 07:36:00+00:00,BUY,4664.73,4663.73,4666.23,4666.23,2026-05-06 07:39:00,TP,1.5,True,2026-05-06
2026-05-06 09:23:00+00:00,BUY,4693.48,4692.48,4694.98,4694.98,2026-05-06 09:24:00,TP,1.5,False,2026-05-06
2026-05-06 09:45:00+00:00,BUY,4695.52,4694.52,4697.02,4697.02,2026-05-06 09:46:00,TP,1.5,False,2026-05-06
2026-05-06 10:13:00+00:00,BUY,4698.47,4697.47,4699.97,4697.47,2026-05-06 10:15:00,SL,-1.0,False,2026-05-06
2026-05-06 11:06:00+00:00,BUY,4716.81,4715.81,4718.31,4718.31,2026-05-06 11:08:00,TP,1.5,False,2026-05-06
2026-05-06 11:14:00+00:00,BUY,4712.03,4711.03,4713.53,4713.53,2026-05-06 11:15:00,TP,1.5,False,2026-05-06
2026-05-06 11:15:00+00:00,BUY,4712.23,4711.23,4715.05,4711.23,2026-05-06 11:16:00,SL,-1.0,False,2026-05-06
2026-05-06 11:19:00+00:00,BUY,4712.09,4711.09,4713.6,4711.09,2026-05-06 11:20:00,SL,-1.0,False,2026-05-06
2026-05-06 11:24:00+00:00,BUY,4710.14,4709.14,4711.64,4711.64,2026-05-06 11:25:00,TP,1.5,True,2026-05-06
2026-05-06 11:25:00+00:00,BUY,4711.15,4710.15,4713.58,4710.15,2026-05-06 11:27:00,SL,-1.0,False,2026-05-06
2026-05-06 11:36:00+00:00,SELL,4713.03,4714.03,4711.59,4714.03,2026-05-06 11:37:00,SL,-1.0,True,2026-05-06
2026-05-06 13:05:00+00:00,SELL,4684.56,4685.56,4683.06,4683.06,2026-05-06 13:06:00,TP,1.5,True,2026-05-06
2026-05-06 13:13:00+00:00,BUY,4679.55,4678.55,4681.59,4681.59,2026-05-06 13:14:00,TP,2.04,False,2026-05-06
2026-05-06 13:19:00+00:00,SELL,4683.04,4684.04,4681.54,4681.54,2026-05-06 13:20:00,TP,1.5,False,2026-05-06
2026-05-06 14:08:00+00:00,BUY,4704.83,4703.83,4707.82,4707.82,2026-05-06 14:09:00,TP,2.99,False,2026-05-06
2026-05-06 14:56:00+00:00,SELL,4704.09,4705.09,4702.59,4705.09,2026-05-06 14:57:00,SL,-1.0,False,2026-05-06
2026-05-06 14:57:00+00:00,SELL,4703.59,4704.59,4700.84,4704.59,2026-05-06 15:01:00,SL,-1.0,False,2026-05-06
2026-05-08 07:26:00+00:00,BUY,4700.83,4699.83,4702.33,4699.83,2026-05-08 07:27:00,SL,-1.0,False,2026-05-08
2026-05-08 07:37:00+00:00,SELL,4710.64,4711.64,4709.14,4709.14,2026-05-08 07:38:00,TP,1.5,False,2026-05-08
2026-05-08 07:52:00+00:00,SELL,4709.36,4710.36,4708.14,4710.36,2026-05-08 07:53:00,SL,-1.0,False,2026-05-08
2026-05-08 07:56:00+00:00,BUY,4708.4,4707.4,4710.09,4707.4,2026-05-08 07:57:00,SL,-1.0,True,2026-05-08
2026-05-08 08:01:00+00:00,BUY,4709.19,4708.19,4711.8,4708.19,2026-05-08 08:02:00,SL,-1.0,True,2026-05-08
2026-05-08 08:02:00+00:00,BUY,4709.56,4708.56,4711.8,4708.56,2026-05-08 08:03:00,SL,-1.0,True,2026-05-08
2026-05-08 08:06:00+00:00,BUY,4707.76,4706.76,4709.85,4709.85,2026-05-08 08:09:00,TP,2.09,True,2026-05-08
2026-05-08 08:43:00+00:00,BUY,4717.89,4716.89,4720.36,4716.89,2026-05-08 08:44:00,SL,-1.0,False,2026-05-08
2026-05-08 08:45:00+00:00,BUY,4717.34,4716.34,4718.84,4718.84,2026-05-08 08:48:00,TP,1.5,False,2026-05-08
2026-05-08 08:51:00+00:00,BUY,4718.09,4717.09,4720.31,4717.09,2026-05-08 08:53:00,SL,-1.0,False,2026-05-08
2026-05-08 08:52:00+00:00,BUY,4718.15,4717.15,4720.31,4717.15,2026-05-08 08:53:00,SL,-1.0,False,2026-05-08
2026-05-08 08:55:00+00:00,BUY,4716.76,4715.76,4718.26,4715.76,2026-05-08 08:56:00,SL,-1.0,True,2026-05-08
2026-05-08 08:56:00+00:00,BUY,4716.88,4715.88,4718.38,4715.88,2026-05-08 08:59:00,SL,-1.0,True,2026-05-08
2026-05-08 08:59:00+00:00,BUY,4715.76,4714.76,4717.46,4714.76,2026-05-08 09:00:00,SL,-1.0,True,2026-05-08
2026-05-08 09:07:00+00:00,SELL,4718.88,4719.88,4717.56,4717.56,2026-05-08 09:08:00,TP,1.32,True,2026-05-08
2026-05-08 09:11:00+00:00,BUY,4716.25,4715.25,4717.46,4717.46,2026-05-08 09:12:00,TP,1.21,True,2026-05-08
2026-05-08 09:12:00+00:00,SELL,4716.5,4717.5,4713.58,4717.5,2026-05-08 09:13:00,SL,-1.0,False,2026-05-08
2026-05-08 09:27:00+00:00,SELL,4721.38,4722.38,4719.62,4719.62,2026-05-08 09:29:00,TP,1.76,True,2026-05-08
2026-05-08 09:30:00+00:00,BUY,4718.06,4717.06,4720.4,4717.06,2026-05-08 09:31:00,SL,-1.0,False,2026-05-08
2026-05-08 09:32:00+00:00,BUY,4714.51,4713.51,4716.01,4713.51,2026-05-08 09:33:00,SL,-1.0,False,2026-05-08
2026-05-08 09:39:00+00:00,BUY,4713.59,4712.59,4715.25,4712.59,2026-05-08 09:40:00,SL,-1.0,False,2026-05-08
2026-05-08 10:01:00+00:00,SELL,4713.57,4714.57,4712.07,4712.07,2026-05-08 10:06:00,TP,1.5,False,2026-05-08
2026-05-08 10:51:00+00:00,SELL,4718.6,4719.6,4717.1,4719.6,2026-05-08 10:52:00,SL,-1.0,False,2026-05-08
2026-05-08 10:56:00+00:00,BUY,4718.05,4717.05,4719.81,4717.05,2026-05-08 10:57:00,SL,-1.0,True,2026-05-08
2026-05-08 11:06:00+00:00,BUY,4725.8,4724.8,4727.85,4724.8,2026-05-08 11:08:00,SL,-1.0,False,2026-05-08
2026-05-08 11:09:00+00:00,BUY,4724.64,4723.64,4727.49,4723.64,2026-05-08 11:10:00,SL,-1.0,False,2026-05-08
2026-05-08 11:11:00+00:00,BUY,4720.72,4719.72,4722.99,4722.99,2026-05-08 11:15:00,TP,2.27,True,2026-05-08
2026-05-08 11:12:00+00:00,BUY,4720.45,4719.45,4721.76,4721.76,2026-05-08 11:14:00,TP,1.31,True,2026-05-08
2026-05-08 11:13:00+00:00,BUY,4720.44,4719.44,4721.76,4721.76,2026-05-08 11:14:00,TP,1.32,False,2026-05-08
2026-05-08 11:18:00+00:00,SELL,4722.22,4723.22,4720.24,4723.22,2026-05-08 12:47:00,SL,-1.0,False,2026-05-08
2026-05-08 12:59:00+00:00,SELL,4724.02,4725.02,4721.74,4725.02,2026-05-08 13:00:00,SL,-1.0,False,2026-05-08
2026-05-08 13:00:00+00:00,SELL,4724.38,4725.38,4721.74,4725.38,2026-05-08 13:01:00,SL,-1.0,False,2026-05-08
2026-05-08 13:05:00+00:00,SELL,4723.38,4724.38,4721.74,4721.74,2026-05-08 13:06:00,TP,1.64,False,2026-05-08
2026-05-08 13:07:00+00:00,BUY,4720.71,4719.71,4722.21,4719.71,2026-05-08 13:08:00,SL,-1.0,False,2026-05-08
2026-05-08 13:08:00+00:00,BUY,4720.27,4719.27,4721.77,4719.27,2026-05-08 13:09:00,SL,-1.0,False,2026-05-08
2026-05-08 13:10:00+00:00,BUY,4719.51,4718.51,4721.01,4718.51,2026-05-08 13:11:00,SL,-1.0,False,2026-05-08
2026-05-08 13:15:00+00:00,SELL,4721.1,4722.1,4719.02,4722.1,2026-05-08 13:16:00,SL,-1.0,False,2026-05-08
