variation,entry_time,direction,entry_price,stop_loss,take_profit,exit_price,exit_time,outcome,pnl_points,tp_mode,pool_type,is_equal_pool
VAR2,2026-04-28 01:54:00+00:00,SELL,4680.98,4686.69,4680.59,4680.59,2026-04-28 01:55:00,TP,0.39,DYNAMIC_FVG,BSL,False
VAR2,2026-04-28 02:20:00+00:00,BUY,4678.05,4673.53,4681.24,4673.53,2026-04-28 02:30:00,SL,-4.52,DYNAMIC_FVG,SSL,False
VAR2,2026-04-28 07:58:00+00:00,BUY,4631.69,4619.65,4642.92,4619.65,2026-04-28 08:02:00,SL,-12.04,DYNAMIC_FVG,SSL,False
VAR2,2026-04-28 08:27:00+00:00,BUY,4622.97,4619.48,4642.92,4619.48,2026-04-28 09:20:00,SL,-3.49,DYNAMIC_FVG,SSL,False
VAR2,2026-04-28 09:13:00+00:00,BUY,4628.1,4620.89,4642.92,4620.89,2026-04-28 09:20:00,SL,-7.21,DYNAMIC_FVG,SSL,False
VAR2,2026-04-28 09:23:00+00:00,BUY,4615.38,4612.67,4642.92,4612.67,2026-04-28 09:30:00,SL,-2.7,DYNAMIC_FVG,SSL,False
VAR2,2026-04-28 09:29:00+00:00,BUY,4618.54,4612.06,4642.92,4612.06,2026-04-28 09:32:00,SL,-6.48,DYNAMIC_FVG,SSL,False
VAR2,2026-04-28 10:28:00+00:00,BUY,4611.66,4609.96,4620.6,4609.96,2026-04-28 10:52:00,SL,-1.7,DYNAMIC_FVG,SSL,False
VAR2,2026-04-28 10:37:00+00:00,BUY,4614.75,4611.09,4620.6,4611.09,2026-04-28 10:52:00,SL,-3.66,DYNAMIC_FVG,SSL,False
VAR2,2026-04-28 17:44:00+00:00,SELL,4599.18,4602.51,4587.74,4602.51,2026-04-29 00:01:00,SL,-3.34,DYNAMIC_FVG,BSL,False
VAR2,2026-04-28 17:47:00+00:00,SELL,4599.81,4601.59,4587.74,4601.59,2026-04-29 00:00:00,SL,-1.78,DYNAMIC_FVG,BSL,False
VAR2,2026-04-28 18:28:00+00:00,SELL,4599.56,4601.65,4587.74,4601.65,2026-04-29 00:00:00,SL,-2.09,DYNAMIC_FVG,BSL,False
VAR2,2026-04-28 23:23:00+00:00,BUY,4591.68,4589.24,4596.17,4589.24,2026-04-28 23:36:00,SL,-2.44,DYNAMIC_FVG,SSL,False
VAR2,2026-04-28 23:30:00+00:00,BUY,4592.46,4589.28,4596.17,4589.28,2026-04-28 23:36:00,SL,-3.18,DYNAMIC_FVG,SSL,False
VAR2,2026-04-28 23:53:00+00:00,BUY,4591.5,4588.31,4596.17,4596.17,2026-04-28 23:59:00,TP,4.67,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 00:26:00+00:00,SELL,4603.75,4608.92,4597.57,4597.57,2026-04-29 00:50:00,TP,6.18,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 00:46:00+00:00,SELL,4602.66,4605.19,4597.57,4597.57,2026-04-29 00:50:00,TP,5.09,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 00:52:00+00:00,SELL,4597.98,4601.05,4597.57,4601.05,2026-04-29 00:57:00,SL,-3.07,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 01:06:00+00:00,SELL,4584.34,4601.77,4581.99,4581.99,2026-04-29 01:07:00,TP,2.35,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 01:42:00+00:00,BUY,4590.06,4581.64,4591.43,4591.43,2026-04-29 01:45:00,TP,1.37,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 02:02:00+00:00,BUY,4594.02,4584.02,4597.57,4597.57,2026-04-29 02:06:00,TP,3.55,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 02:12:00+00:00,SELL,4600.17,4602.58,4591.43,4602.58,2026-04-29 02:17:00,SL,-2.41,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 02:21:00+00:00,SELL,4600.18,4602.77,4594.77,4602.77,2026-04-29 02:25:00,SL,-2.59,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 02:34:00+00:00,SELL,4599.51,4604.14,4594.77,4594.77,2026-04-29 02:53:00,TP,4.73,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 02:36:00+00:00,SELL,4598.31,4600.49,4594.77,4600.49,2026-04-29 02:48:00,SL,-2.18,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 02:42:00+00:00,SELL,4598.02,4599.95,4594.77,4599.95,2026-04-29 02:48:00,SL,-1.93,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 02:46:00+00:00,SELL,4597.12,4602.23,4594.77,4594.77,2026-04-29 02:53:00,TP,2.35,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 02:51:00+00:00,SELL,4598.4,4601.53,4594.77,4594.77,2026-04-29 02:53:00,TP,3.63,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 03:35:00+00:00,SELL,4596.86,4601.83,4594.77,4594.77,2026-04-29 03:40:00,TP,2.09,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 04:36:00+00:00,SELL,4604.53,4606.84,4597.03,4606.84,2026-04-29 05:03:00,SL,-2.31,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 04:47:00+00:00,SELL,4603.0,4605.33,4597.03,4605.33,2026-04-29 04:55:00,SL,-2.33,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 05:06:00+00:00,SELL,4605.15,4607.12,4597.03,4597.03,2026-04-29 05:31:00,TP,8.12,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 05:33:00+00:00,SELL,4595.69,4602.59,4594.77,4594.77,2026-04-29 05:38:00,TP,0.92,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 06:03:00+00:00,BUY,4596.98,4589.43,4597.03,4597.03,2026-04-29 06:04:00,TP,0.05,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 06:10:00+00:00,BUY,4592.76,4590.89,4597.03,4590.89,2026-04-29 06:11:00,SL,-1.87,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 07:07:00+00:00,BUY,4583.98,4582.27,4590.16,4582.27,2026-04-29 07:08:00,SL,-1.71,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 07:21:00+00:00,BUY,4578.51,4573.79,4590.16,4573.79,2026-04-29 07:25:00,SL,-4.72,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 07:31:00+00:00,BUY,4575.78,4572.62,4590.16,4572.62,2026-04-29 07:36:00,SL,-3.16,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 09:19:00+00:00,BUY,4579.44,4572.34,4590.16,4572.34,2026-04-29 09:22:00,SL,-7.1,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 10:04:00+00:00,BUY,4562.23,4554.06,4564.01,4564.01,2026-04-29 10:05:00,TP,1.78,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 12:34:00+00:00,BUY,4555.4,4550.06,4560.29,4550.06,2026-04-29 12:51:00,SL,-5.34,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 12:41:00+00:00,BUY,4555.51,4553.26,4560.29,4553.26,2026-04-29 12:50:00,SL,-2.25,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 15:44:00+00:00,BUY,4553.23,4549.2,4560.29,4549.2,2026-04-29 15:52:00,SL,-4.03,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 16:05:00+00:00,BUY,4562.88,4546.04,4565.19,4546.04,2026-04-29 16:37:00,SL,-16.84,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 16:13:00+00:00,BUY,4558.57,4556.35,4560.29,4560.29,2026-04-29 16:15:00,TP,1.72,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 16:24:00+00:00,BUY,4562.22,4556.19,4565.19,4556.19,2026-04-29 16:31:00,SL,-6.03,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 17:21:00+00:00,BUY,4551.89,4548.53,4554.45,4554.45,2026-04-29 17:23:00,TP,2.56,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 20:08:00+00:00,BUY,4552.64,4543.15,4554.45,4543.15,2026-04-29 20:17:00,SL,-9.49,DYNAMIC_FVG,SSL,False
VAR2,2026-04-29 23:01:00+00:00,SELL,4552.93,4555.15,4545.12,4555.15,2026-04-29 23:16:00,SL,-2.22,DYNAMIC_FVG,BSL,False
VAR2,2026-04-29 23:28:00+00:00,SELL,4552.41,4556.2,4545.12,4556.2,2026-04-29 23:45:00,SL,-3.78,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 00:02:00+00:00,SELL,4560.28,4569.74,4556.42,4569.74,2026-04-30 00:45:00,SL,-9.45,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 00:07:00+00:00,SELL,4563.56,4566.07,4556.42,4566.07,2026-04-30 00:30:00,SL,-2.51,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 00:35:00+00:00,SELL,4564.19,4567.49,4556.42,4567.49,2026-04-30 00:45:00,SL,-3.3,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 01:40:00+00:00,SELL,4575.92,4578.65,4565.71,4578.65,2026-04-30 01:41:00,SL,-2.73,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 02:16:00+00:00,SELL,4579.42,4582.01,4565.71,4565.71,2026-04-30 02:37:00,TP,13.71,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 02:22:00+00:00,SELL,4576.28,4577.98,4565.71,4565.71,2026-04-30 02:37:00,TP,10.57,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 02:39:00+00:00,SELL,4563.8,4570.57,4556.42,4556.42,2026-04-30 03:56:00,TP,7.38,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 02:45:00+00:00,SELL,4562.57,4566.26,4556.42,4566.26,2026-04-30 03:01:00,SL,-3.69,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 03:27:00+00:00,SELL,4564.91,4567.98,4556.42,4556.42,2026-04-30 03:56:00,TP,8.49,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 04:01:00+00:00,SELL,4554.69,4557.61,4545.12,4545.12,2026-04-30 04:30:00,TP,9.57,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 04:06:00+00:00,SELL,4554.15,4556.94,4545.12,4556.94,2026-04-30 04:15:00,SL,-2.79,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 04:16:00+00:00,SELL,4555.18,4558.09,4545.12,4545.12,2026-04-30 04:30:00,TP,10.06,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 05:18:00+00:00,SELL,4553.85,4555.18,4550.85,4555.18,2026-04-30 05:22:00,SL,-1.33,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 05:41:00+00:00,SELL,4565.84,4567.84,4553.81,4567.84,2026-04-30 05:49:00,SL,-2.0,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 05:56:00+00:00,SELL,4565.12,4567.28,4560.77,4567.28,2026-04-30 06:03:00,SL,-2.16,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 06:01:00+00:00,SELL,4562.45,4569.02,4560.77,4560.77,2026-04-30 06:03:00,TP,1.68,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 09:31:00+00:00,SELL,4628.08,4632.93,4608.87,4632.93,2026-04-30 10:23:00,SL,-4.85,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 10:20:00+00:00,SELL,4629.1,4633.09,4608.87,4633.09,2026-04-30 10:23:00,SL,-3.99,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 11:36:00+00:00,SELL,4630.9,4633.82,4608.87,4633.82,2026-04-30 11:47:00,SL,-2.92,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 12:26:00+00:00,SELL,4631.87,4636.4,4631.77,4631.77,2026-04-30 12:27:00,TP,0.1,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 12:31:00+00:00,SELL,4632.26,4637.6,4631.77,4631.77,2026-04-30 12:32:00,TP,0.48,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 12:42:00+00:00,BUY,4629.46,4625.66,4629.76,4629.76,2026-04-30 12:43:00,TP,0.3,DYNAMIC_POOL,SSL,False
VAR2,2026-04-30 12:53:00+00:00,SELL,4632.96,4632.53,4631.77,4632.53,2026-04-30 12:54:00,SL,0.43,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 13:33:00+00:00,SELL,4630.77,4635.77,4627.08,4627.08,2026-04-30 13:35:00,TP,3.69,DYNAMIC_POOL,BSL,False
VAR2,2026-04-30 13:36:00+00:00,SELL,4627.24,4630.87,4627.08,4627.08,2026-04-30 13:37:00,TP,0.16,DYNAMIC_POOL,BSL,False
VAR2,2026-04-30 13:47:00+00:00,BUY,4618.48,4619.31,4629.76,4619.31,2026-04-30 13:48:00,SL,0.83,DYNAMIC_POOL,SSL,False
VAR2,2026-04-30 16:21:00+00:00,BUY,4607.85,4605.64,4629.27,4605.64,2026-04-30 16:57:00,SL,-2.2,DYNAMIC_FVG,SSL,False
VAR2,2026-04-30 16:31:00+00:00,BUY,4607.82,4606.15,4629.27,4606.15,2026-04-30 16:57:00,SL,-1.67,DYNAMIC_FVG,SSL,False
VAR2,2026-04-30 16:48:00+00:00,BUY,4610.32,4607.65,4629.27,4607.65,2026-04-30 16:56:00,SL,-2.68,DYNAMIC_FVG,SSL,False
VAR2,2026-04-30 17:13:00+00:00,BUY,4618.15,4606.7,4625.57,4625.57,2026-04-30 19:01:00,TP,7.42,DYNAMIC_POOL,SSL,False
VAR2,2026-04-30 19:01:00+00:00,SELL,4624.78,4626.94,4624.75,4624.75,2026-04-30 19:02:00,TP,0.03,DYNAMIC_POOL,BSL,False
VAR2,2026-04-30 19:10:00+00:00,SELL,4625.68,4628.41,4624.75,4624.75,2026-04-30 19:14:00,TP,0.93,DYNAMIC_POOL,BSL,False
VAR2,2026-04-30 23:33:00+00:00,SELL,4632.81,4634.64,4625.49,4625.49,2026-05-01 00:00:00,TP,7.32,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 23:41:00+00:00,SELL,4633.56,4635.15,4625.49,4625.49,2026-05-01 00:00:00,TP,8.07,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 23:47:00+00:00,SELL,4632.66,4634.39,4625.49,4625.49,2026-05-01 00:00:00,TP,7.18,DYNAMIC_FVG,BSL,False
VAR2,2026-04-30 23:58:00+00:00,SELL,4627.82,4633.77,4625.49,4625.49,2026-05-01 00:00:00,TP,2.34,DYNAMIC_FVG,BSL,False
VAR2,2026-05-01 00:06:00+00:00,SELL,4628.98,4632.36,4625.49,4625.49,2026-05-01 00:11:00,TP,3.49,DYNAMIC_FVG,BSL,False
VAR2,2026-05-01 00:17:00+00:00,SELL,4625.88,4629.06,4625.49,4625.49,2026-05-01 00:19:00,TP,0.39,DYNAMIC_FVG,BSL,False
VAR2,2026-05-01 00:31:00+00:00,SELL,4622.62,4626.35,4622.06,4622.06,2026-05-01 00:34:00,TP,0.56,DYNAMIC_POOL,BSL,False
VAR2,2026-05-01 00:38:00+00:00,SELL,4620.56,4623.55,4620.39,4620.39,2026-05-01 00:39:00,TP,0.16,DYNAMIC_FVG,BSL,False
VAR2,2026-05-01 00:43:00+00:00,SELL,4619.77,4623.23,4614.65,4623.23,2026-05-01 00:46:00,SL,-3.46,DYNAMIC_POOL,BSL,False
VAR2,2026-05-01 00:46:00+00:00,BUY,4623.11,4619.75,4625.49,4619.75,2026-05-01 00:59:00,SL,-3.36,DYNAMIC_FVG,SSL,True
VAR2,2026-05-01 00:55:00+00:00,BUY,4624.66,4620.17,4625.49,4620.17,2026-05-01 00:59:00,SL,-4.49,DYNAMIC_FVG,SSL,True
VAR2,2026-05-01 01:22:00+00:00,BUY,4615.66,4613.15,4619.48,4619.48,2026-05-01 01:33:00,TP,3.81,DYNAMIC_FVG,SSL,False
VAR2,2026-05-01 01:45:00+00:00,SELL,4619.85,4623.19,4619.48,4619.48,2026-05-01 01:50:00,TP,0.38,DYNAMIC_FVG,BSL,False
VAR2,2026-05-01 02:05:00+00:00,SELL,4624.66,4623.44,4622.06,4623.44,2026-05-01 02:06:00,SL,1.23,DYNAMIC_POOL,BSL,False
VAR2,2026-05-01 02:13:00+00:00,SELL,4631.72,4635.74,4625.49,4635.74,2026-05-01 02:17:00,SL,-4.02,DYNAMIC_FVG,BSL,False
VAR2,2026-05-01 02:19:00+00:00,SELL,4633.54,4636.94,4625.51,4625.51,2026-05-01 02:42:00,TP,8.03,DYNAMIC_FVG,BSL,False
VAR2,2026-05-01 02:24:00+00:00,SELL,4630.16,4634.92,4625.51,4625.51,2026-05-01 02:42:00,TP,4.65,DYNAMIC_FVG,BSL,False
VAR2,2026-05-01 02:49:00+00:00,SELL,4621.12,4625.77,4619.48,4619.48,2026-05-01 02:52:00,TP,1.64,DYNAMIC_FVG,BSL,False
VAR2,2026-05-01 03:25:00+00:00,BUY,4623.79,4619.76,4626.68,4626.68,2026-05-01 03:29:00,TP,2.89,DYNAMIC_FVG,SSL,True
VAR2,2026-05-01 04:16:00+00:00,BUY,4622.24,4620.2,4624.61,4620.2,2026-05-01 04:26:00,SL,-2.04,DYNAMIC_FVG,SSL,False
VAR2,2026-05-01 04:31:00+00:00,BUY,4616.17,4611.46,4619.15,4611.46,2026-05-01 04:47:00,SL,-4.71,DYNAMIC_FVG,SSL,False
VAR2,2026-05-01 04:44:00+00:00,BUY,4613.76,4612.94,4619.15,4612.94,2026-05-01 04:46:00,SL,-0.82,DYNAMIC_FVG,SSL,False
VAR2,2026-05-01 05:11:00+00:00,BUY,4614.19,4612.02,4616.07,4612.02,2026-05-01 05:18:00,SL,-2.17,DYNAMIC_FVG,SSL,False
VAR2,2026-05-01 05:24:00+00:00,BUY,4614.68,4612.97,4616.07,4612.97,2026-05-01 05:26:00,SL,-1.71,DYNAMIC_FVG,SSL,False
VAR2,2026-05-01 05:30:00+00:00,BUY,4614.76,4611.59,4616.07,4611.59,2026-05-01 05:38:00,SL,-3.17,DYNAMIC_FVG,SSL,False
VAR2,2026-05-01 10:37:00+00:00,SELL,4569.28,4577.1,4568.85,4568.85,2026-05-01 10:39:00,TP,0.43,DYNAMIC_FVG,BSL,False
VAR2,2026-05-01 11:28:00+00:00,SELL,4572.44,4577.59,4568.85,4577.59,2026-05-01 11:41:00,SL,-5.15,DYNAMIC_FVG,BSL,False
VAR2,2026-05-01 12:31:00+00:00,SELL,4599.24,4604.27,4581.35,4604.27,2026-05-01 13:37:00,SL,-5.03,DYNAMIC_FVG,BSL,False
VAR2,2026-05-01 12:36:00+00:00,SELL,4599.6,4602.53,4581.35,4602.53,2026-05-01 13:36:00,SL,-2.93,DYNAMIC_FVG,BSL,False
VAR2,2026-05-01 12:46:00+00:00,SELL,4592.73,4601.07,4581.35,4601.07,2026-05-01 13:34:00,SL,-8.34,DYNAMIC_FVG,BSL,False
VAR2,2026-05-01 13:49:00+00:00,SELL,4601.4,4610.47,4596.19,4610.47,2026-05-01 13:52:00,SL,-9.07,DYNAMIC_FVG,BSL,False
VAR2,2026-05-01 13:54:00+00:00,BUY,4616.89,4598.51,4619.15,4619.15,2026-05-01 13:55:00,TP,2.26,DYNAMIC_FVG,SSL,False
VAR2,2026-05-01 13:57:00+00:00,BUY,4624.98,4615.4,4626.68,4626.68,2026-05-01 13:58:00,TP,1.7,DYNAMIC_FVG,SSL,False
VAR2,2026-05-01 18:22:00+00:00,BUY,4619.82,4617.6,4625.5,4617.6,2026-05-01 18:35:00,SL,-2.22,DYNAMIC_FVG,SSL,False
VAR2,2026-05-01 18:27:00+00:00,BUY,4620.43,4617.93,4625.5,4617.93,2026-05-01 18:34:00,SL,-2.49,DYNAMIC_FVG,SSL,False
VAR2,2026-05-01 18:42:00+00:00,BUY,4621.8,4616.23,4625.5,4625.5,2026-05-01 18:50:00,TP,3.7,DYNAMIC_FVG,SSL,False
VAR2,2026-05-01 19:47:00+00:00,BUY,4613.35,4610.07,4619.94,4610.07,2026-05-01 19:52:00,SL,-3.28,DYNAMIC_FVG,SSL,False
VAR2,2026-05-01 20:31:00+00:00,BUY,4613.46,4611.4,4619.94,4611.4,2026-05-01 20:38:00,SL,-2.06,DYNAMIC_FVG,SSL,False
VAR2,2026-05-01 20:44:00+00:00,BUY,4613.9,4610.06,4619.94,4619.94,2026-05-03 22:05:00,TP,6.03,DYNAMIC_FVG,SSL,False
VAR2,2026-05-01 20:52:00+00:00,BUY,4615.36,4612.34,4619.94,4619.94,2026-05-03 22:05:00,TP,4.57,DYNAMIC_FVG,SSL,False
VAR2,2026-05-03 22:05:00+00:00,BUY,4626.65,4612.54,4626.68,4626.68,2026-05-03 22:06:00,TP,0.03,DYNAMIC_FVG,SSL,False
VAR2,2026-05-03 22:16:00+00:00,BUY,4620.58,4616.54,4625.5,4616.54,2026-05-03 22:21:00,SL,-4.04,DYNAMIC_FVG,SSL,False
VAR2,2026-05-03 22:22:00+00:00,BUY,4615.98,4611.66,4619.94,4619.94,2026-05-03 22:26:00,TP,3.96,DYNAMIC_FVG,SSL,False
VAR2,2026-05-03 22:28:00+00:00,BUY,4621.98,4615.99,4625.5,4625.5,2026-05-03 22:38:00,TP,3.52,DYNAMIC_FVG,SSL,False
VAR2,2026-05-03 22:46:00+00:00,SELL,4628.68,4630.24,4619.94,4619.94,2026-05-03 22:54:00,TP,8.74,DYNAMIC_FVG,BSL,False
VAR2,2026-05-03 23:04:00+00:00,BUY,4619.36,4614.32,4619.94,4619.94,2026-05-03 23:05:00,TP,0.58,DYNAMIC_FVG,SSL,False
VAR2,2026-05-03 23:10:00+00:00,BUY,4615.01,4612.3,4619.94,4612.3,2026-05-03 23:12:00,SL,-2.71,DYNAMIC_FVG,SSL,False
VAR2,2026-05-03 23:24:00+00:00,BUY,4616.09,4612.3,4618.01,4618.01,2026-05-03 23:32:00,TP,1.93,DYNAMIC_FVG,SSL,False
VAR2,2026-05-03 23:43:00+00:00,BUY,4614.6,4612.06,4618.01,4612.06,2026-05-03 23:45:00,SL,-2.54,DYNAMIC_FVG,SSL,False
VAR2,2026-05-03 23:49:00+00:00,BUY,4614.61,4610.81,4618.01,4610.81,2026-05-04 00:00:00,SL,-3.8,DYNAMIC_FVG,SSL,False
VAR2,2026-05-03 23:52:00+00:00,BUY,4616.39,4612.45,4618.01,4612.45,2026-05-03 23:58:00,SL,-3.94,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 00:11:00+00:00,BUY,4613.97,4611.24,4618.01,4611.24,2026-05-04 00:12:00,SL,-2.73,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 00:19:00+00:00,BUY,4607.82,4604.03,4618.01,4604.03,2026-05-04 00:22:00,SL,-3.79,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 00:32:00+00:00,BUY,4608.85,4604.13,4618.01,4604.13,2026-05-04 01:03:00,SL,-4.72,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 00:47:00+00:00,BUY,4608.64,4603.94,4618.01,4603.94,2026-05-04 01:03:00,SL,-4.7,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 00:56:00+00:00,BUY,4612.4,4605.99,4618.01,4605.99,2026-05-04 01:02:00,SL,-6.41,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 01:56:00+00:00,BUY,4606.74,4604.85,4618.01,4618.01,2026-05-04 02:00:00,TP,11.27,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 02:18:00+00:00,BUY,4603.69,4602.65,4604.78,4604.78,2026-05-04 02:19:00,TP,1.09,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 02:58:00+00:00,BUY,4608.34,4601.88,4618.01,4601.88,2026-05-04 03:39:00,SL,-6.46,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 03:06:00+00:00,BUY,4606.14,4604.22,4618.01,4604.22,2026-05-04 03:39:00,SL,-1.92,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 03:11:00+00:00,BUY,4607.25,4605.34,4618.01,4605.34,2026-05-04 03:36:00,SL,-1.91,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 03:48:00+00:00,BUY,4611.95,4604.23,4618.01,4604.23,2026-05-04 05:02:00,SL,-7.73,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 03:55:00+00:00,BUY,4613.77,4608.43,4618.01,4608.43,2026-05-04 04:04:00,SL,-5.34,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 04:12:00+00:00,BUY,4611.02,4609.22,4618.01,4609.22,2026-05-04 04:22:00,SL,-1.8,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 05:41:00+00:00,BUY,4595.12,4592.14,4600.6,4600.6,2026-05-04 05:45:00,TP,5.48,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 05:56:00+00:00,BUY,4598.91,4596.1,4600.6,4600.6,2026-05-04 05:57:00,TP,1.69,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 06:11:00+00:00,BUY,4595.86,4586.78,4600.6,4586.78,2026-05-04 06:38:00,SL,-9.08,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 06:21:00+00:00,BUY,4594.73,4588.96,4600.6,4588.96,2026-05-04 06:33:00,SL,-5.77,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 06:26:00+00:00,BUY,4589.78,4588.1,4600.6,4588.1,2026-05-04 06:33:00,SL,-1.68,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 07:09:00+00:00,BUY,4591.18,4586.64,4600.6,4586.64,2026-05-04 07:25:00,SL,-4.54,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 07:14:00+00:00,BUY,4592.1,4587.38,4600.6,4587.38,2026-05-04 07:17:00,SL,-4.72,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 09:58:00+00:00,BUY,4574.69,4571.1,4580.27,4571.1,2026-05-04 10:01:00,SL,-3.59,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 12:33:00+00:00,SELL,4566.24,4574.1,4551.74,4574.1,2026-05-04 12:50:00,SL,-7.86,DYNAMIC_FVG,BSL,False
VAR2,2026-05-04 12:44:00+00:00,SELL,4570.3,4573.02,4551.74,4573.02,2026-05-04 12:48:00,SL,-2.72,DYNAMIC_FVG,BSL,False
VAR2,2026-05-04 12:51:00+00:00,SELL,4572.81,4574.44,4551.74,4574.44,2026-05-04 12:52:00,SL,-1.63,DYNAMIC_FVG,BSL,False
VAR2,2026-05-04 13:01:00+00:00,SELL,4565.16,4574.85,4551.74,4574.85,2026-05-04 13:10:00,SL,-9.69,DYNAMIC_FVG,BSL,False
VAR2,2026-05-04 13:11:00+00:00,SELL,4571.65,4576.94,4551.74,4576.94,2026-05-04 14:21:00,SL,-5.29,DYNAMIC_FVG,BSL,False
VAR2,2026-05-04 13:33:00+00:00,SELL,4566.2,4572.08,4551.74,4572.08,2026-05-04 14:18:00,SL,-5.88,DYNAMIC_FVG,BSL,False
VAR2,2026-05-04 13:36:00+00:00,SELL,4568.54,4572.07,4551.74,4572.07,2026-05-04 14:18:00,SL,-3.53,DYNAMIC_FVG,BSL,False
VAR2,2026-05-04 14:24:00+00:00,SELL,4576.85,4583.59,4573.85,4573.85,2026-05-04 14:25:00,TP,3.0,DYNAMIC_POOL,BSL,False
VAR2,2026-05-04 14:33:00+00:00,SELL,4576.99,4580.93,4573.85,4580.93,2026-05-04 14:38:00,SL,-3.94,DYNAMIC_POOL,BSL,False
VAR2,2026-05-04 14:49:00+00:00,SELL,4570.93,4584.38,4568.01,4568.01,2026-05-04 14:52:00,TP,2.92,DYNAMIC_FVG,BSL,False
