created_at,action,reason,strategy_name
2026-09-01 22:00:21.270888+00:00,START,scalping: always_on: regime-independent | d1=bullish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=False,S93 FVG Scalp
2026-09-01 22:00:21.276150+00:00,START,copy: always_on: regime-independent | d1=bullish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=False,Neymar Telegram Copy
2026-09-01 22:00:21.280738+00:00,START,reversal: always_on: regime-independent | d1=bullish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=False,S99 MSS FVG Reversal
2026-09-01 22:00:21.284974+00:00,START,trend: always_on: regime-independent | d1=bullish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=False,S94 Sweep Reversal
2026-09-01 22:00:21.289045+00:00,START,copy: always_on: regime-independent | d1=bullish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=False,Neymar VIP
2026-09-02 21:00:21.275511+00:00,PAUSE,trend: market closed | d1=bullish h4=short vol=NORMAL trend=MIXED session=ROLLOVER closed=True,S94 Sweep Reversal
2026-09-02 21:00:21.280077+00:00,PAUSE,copy: market closed | d1=bullish h4=short vol=NORMAL trend=MIXED session=ROLLOVER closed=True,Neymar VIP
2026-09-02 21:00:21.284521+00:00,PAUSE,scalping: market closed | d1=bullish h4=short vol=NORMAL trend=MIXED session=ROLLOVER closed=True,S100 M3 Combo Scalper
2026-09-02 21:00:21.288915+00:00,PAUSE,scalping: market closed | d1=bullish h4=short vol=NORMAL trend=MIXED session=ROLLOVER closed=True,S93 FVG Scalp
2026-09-02 21:00:21.293007+00:00,PAUSE,copy: market closed | d1=bullish h4=short vol=NORMAL trend=MIXED session=ROLLOVER closed=True,Neymar Telegram Copy
2026-09-02 21:00:21.296866+00:00,PAUSE,reversal: market closed | d1=bullish h4=short vol=NORMAL trend=MIXED session=ROLLOVER closed=True,S99 MSS FVG Reversal
2026-09-02 22:00:21.457397+00:00,START,reversal: always_on: regime-independent | d1=bullish h4=short vol=NORMAL trend=MIXED session=ROLLOVER closed=False,S99 MSS FVG Reversal
2026-09-02 22:00:21.462787+00:00,START,trend: always_on: regime-independent | d1=bullish h4=short vol=NORMAL trend=MIXED session=ROLLOVER closed=False,S94 Sweep Reversal
2026-09-02 22:00:21.468958+00:00,START,copy: always_on: regime-independent | d1=bullish h4=short vol=NORMAL trend=MIXED session=ROLLOVER closed=False,Neymar VIP
2026-09-02 22:00:21.474146+00:00,START,scalping: always_on: regime-independent | d1=bullish h4=short vol=NORMAL trend=MIXED session=ROLLOVER closed=False,S100 M3 Combo Scalper
2026-09-02 22:00:21.479567+00:00,START,scalping: always_on: regime-independent | d1=bullish h4=short vol=NORMAL trend=MIXED session=ROLLOVER closed=False,S93 FVG Scalp
2026-09-02 22:00:21.485737+00:00,START,copy: always_on: regime-independent | d1=bullish h4=short vol=NORMAL trend=MIXED session=ROLLOVER closed=False,Neymar Telegram Copy
2026-09-03 21:00:21.113416+00:00,PAUSE,trend: market closed | d1=bullish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,S94 Sweep Reversal
2026-09-03 21:00:21.117916+00:00,PAUSE,copy: market closed | d1=bullish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,Neymar VIP
2026-09-03 21:00:21.122386+00:00,PAUSE,scalping: market closed | d1=bullish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,S100 M3 Combo Scalper
2026-09-03 21:00:21.126575+00:00,PAUSE,scalping: market closed | d1=bullish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,S93 FVG Scalp
2026-09-03 21:00:21.131837+00:00,PAUSE,copy: market closed | d1=bullish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,Neymar Telegram Copy
2026-09-03 21:00:21.135310+00:00,PAUSE,reversal: market closed | d1=bullish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,S99 MSS FVG Reversal
2026-09-04 00:00:21.318111+00:00,START,trend: always_on: regime-independent | d1=bullish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,S94 Sweep Reversal
2026-09-04 00:00:21.324343+00:00,START,copy: always_on: regime-independent | d1=bullish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,Neymar VIP
2026-09-04 00:00:21.332331+00:00,START,scalping: always_on: regime-independent | d1=bullish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,S100 M3 Combo Scalper
2026-09-04 00:00:21.338611+00:00,START,scalping: always_on: regime-independent | d1=bullish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,S93 FVG Scalp
2026-09-04 00:00:21.345401+00:00,START,copy: always_on: regime-independent | d1=bullish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,Neymar Telegram Copy
2026-09-04 00:00:21.350362+00:00,START,reversal: always_on: regime-independent | d1=bullish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,S99 MSS FVG Reversal
2026-09-04 21:00:21.288877+00:00,PAUSE,scalping: market closed | d1=bullish h4=neutral vol=EXTREME trend=RANGING session=ROLLOVER closed=True,S93 FVG Scalp
2026-09-04 21:00:21.293484+00:00,PAUSE,copy: market closed | d1=bullish h4=neutral vol=EXTREME trend=RANGING session=ROLLOVER closed=True,Neymar Telegram Copy
2026-09-04 21:00:21.297475+00:00,PAUSE,reversal: market closed | d1=bullish h4=neutral vol=EXTREME trend=RANGING session=ROLLOVER closed=True,S99 MSS FVG Reversal
2026-09-04 21:00:21.301459+00:00,PAUSE,trend: market closed | d1=bullish h4=neutral vol=EXTREME trend=RANGING session=ROLLOVER closed=True,S94 Sweep Reversal
2026-09-04 21:00:21.306017+00:00,PAUSE,copy: market closed | d1=bullish h4=neutral vol=EXTREME trend=RANGING session=ROLLOVER closed=True,Neymar VIP
2026-09-04 21:00:21.310065+00:00,PAUSE,scalping: market closed | d1=bullish h4=neutral vol=EXTREME trend=RANGING session=ROLLOVER closed=True,S100 M3 Combo Scalper
2026-09-06 22:00:21.270018+00:00,START,copy: always_on: regime-independent | d1=bullish h4=neutral vol=EXTREME trend=RANGING session=ROLLOVER closed=False,Neymar VIP
2026-09-06 22:00:21.277008+00:00,START,scalping: always_on: regime-independent | d1=bullish h4=neutral vol=EXTREME trend=RANGING session=ROLLOVER closed=False,S100 M3 Combo Scalper
2026-09-06 22:00:21.281507+00:00,START,scalping: always_on: regime-independent | d1=bullish h4=neutral vol=EXTREME trend=RANGING session=ROLLOVER closed=False,S93 FVG Scalp
2026-09-06 22:00:21.287373+00:00,START,copy: always_on: regime-independent | d1=bullish h4=neutral vol=EXTREME trend=RANGING session=ROLLOVER closed=False,Neymar Telegram Copy
2026-09-06 22:00:21.291873+00:00,START,reversal: always_on: regime-independent | d1=bullish h4=neutral vol=EXTREME trend=RANGING session=ROLLOVER closed=False,S99 MSS FVG Reversal
2026-09-06 22:00:21.297200+00:00,START,trend: always_on: regime-independent | d1=bullish h4=neutral vol=EXTREME trend=RANGING session=ROLLOVER closed=False,S94 Sweep Reversal
2026-09-07 21:00:21.917018+00:00,PAUSE,copy: market closed | d1=ranging h4=neutral vol=LOW trend=MIXED session=ROLLOVER closed=True,Neymar Telegram Copy
2026-09-07 21:00:21.922847+00:00,PAUSE,reversal: market closed | d1=ranging h4=neutral vol=LOW trend=MIXED session=ROLLOVER closed=True,S99 MSS FVG Reversal
2026-09-07 21:00:21.928265+00:00,PAUSE,trend: market closed | d1=ranging h4=neutral vol=LOW trend=MIXED session=ROLLOVER closed=True,S94 Sweep Reversal
2026-09-07 21:00:21.933108+00:00,PAUSE,copy: market closed | d1=ranging h4=neutral vol=LOW trend=MIXED session=ROLLOVER closed=True,Neymar VIP
2026-09-07 21:00:21.938220+00:00,PAUSE,scalping: market closed | d1=ranging h4=neutral vol=LOW trend=MIXED session=ROLLOVER closed=True,S100 M3 Combo Scalper
2026-09-07 21:00:21.942602+00:00,PAUSE,scalping: market closed | d1=ranging h4=neutral vol=LOW trend=MIXED session=ROLLOVER closed=True,S93 FVG Scalp
2026-09-07 22:00:22.203289+00:00,START,copy: always_on: regime-independent | d1=ranging h4=neutral vol=LOW trend=MIXED session=ROLLOVER closed=False,Neymar Telegram Copy
2026-09-07 22:00:22.208318+00:00,START,reversal: always_on: regime-independent | d1=ranging h4=neutral vol=LOW trend=MIXED session=ROLLOVER closed=False,S99 MSS FVG Reversal
2026-09-07 22:00:22.212504+00:00,START,trend: always_on: regime-independent | d1=ranging h4=neutral vol=LOW trend=MIXED session=ROLLOVER closed=False,S94 Sweep Reversal
2026-09-07 22:00:22.216547+00:00,START,copy: always_on: regime-independent | d1=ranging h4=neutral vol=LOW trend=MIXED session=ROLLOVER closed=False,Neymar VIP
2026-09-07 22:00:22.221203+00:00,START,scalping: always_on: regime-independent | d1=ranging h4=neutral vol=LOW trend=MIXED session=ROLLOVER closed=False,S100 M3 Combo Scalper
2026-09-07 22:00:22.224955+00:00,START,scalping: always_on: regime-independent | d1=ranging h4=neutral vol=LOW trend=MIXED session=ROLLOVER closed=False,S93 FVG Scalp
2026-09-08 21:00:27.058914+00:00,PAUSE,scalping: market closed | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ROLLOVER closed=True,S93 FVG Scalp
2026-09-08 21:00:27.064718+00:00,PAUSE,copy: market closed | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ROLLOVER closed=True,Neymar Telegram Copy
2026-09-08 21:00:27.069010+00:00,PAUSE,reversal: market closed | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ROLLOVER closed=True,S99 MSS FVG Reversal
2026-09-08 21:00:27.073914+00:00,PAUSE,trend: market closed | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ROLLOVER closed=True,S94 Sweep Reversal
2026-09-08 21:00:27.078257+00:00,PAUSE,copy: market closed | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ROLLOVER closed=True,Neymar VIP
2026-09-08 21:00:27.082256+00:00,PAUSE,scalping: market closed | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ROLLOVER closed=True,S100 M3 Combo Scalper
2026-09-09 00:00:22.042592+00:00,START,copy: always_on: regime-independent | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,Neymar VIP
2026-09-09 00:00:22.055500+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,S100 M3 Combo Scalper
2026-09-09 00:00:22.062494+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,S93 FVG Scalp
2026-09-09 00:00:22.068533+00:00,START,copy: always_on: regime-independent | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,Neymar Telegram Copy
2026-09-09 00:00:22.076086+00:00,START,reversal: always_on: regime-independent | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,S99 MSS FVG Reversal
2026-09-09 00:00:22.081994+00:00,START,trend: always_on: regime-independent | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,S94 Sweep Reversal
2026-09-09 12:15:24.057602+00:00,KILL_SWITCH,daily realized P&L -311.00 USD <= -250.00 — pausing all armed strategies until next UTC day,
2026-09-09 12:15:24.079849+00:00,PAUSE,reversal: kill-switch active (daily P&L -311.00 USD) | d1=bearish h4=neutral vol=LOW trend=MIXED session=LONDON closed=False,S99 MSS FVG Reversal
2026-09-09 12:15:24.090414+00:00,PAUSE,trend: kill-switch active (daily P&L -311.00 USD) | d1=bearish h4=neutral vol=LOW trend=MIXED session=LONDON closed=False,S94 Sweep Reversal
2026-09-09 12:15:24.104821+00:00,PAUSE,copy: kill-switch active (daily P&L -311.00 USD) | d1=bearish h4=neutral vol=LOW trend=MIXED session=LONDON closed=False,Neymar VIP
2026-09-09 12:15:24.111889+00:00,PAUSE,scalping: kill-switch active (daily P&L -311.00 USD) | d1=bearish h4=neutral vol=LOW trend=MIXED session=LONDON closed=False,S100 M3 Combo Scalper
2026-09-09 12:15:24.122172+00:00,PAUSE,scalping: kill-switch active (daily P&L -311.00 USD) | d1=bearish h4=neutral vol=LOW trend=MIXED session=LONDON closed=False,S93 FVG Scalp
2026-09-09 12:15:24.128537+00:00,PAUSE,copy: kill-switch active (daily P&L -311.00 USD) | d1=bearish h4=neutral vol=LOW trend=MIXED session=LONDON closed=False,Neymar Telegram Copy
2026-09-10 00:00:22.084714+00:00,INFO,kill-switch auto-reset (tripped 2026-09-09),
2026-09-10 00:00:22.096459+00:00,START,trend: always_on: regime-independent | d1=bearish h4=short vol=NORMAL trend=MIXED session=ASIA closed=False,S94 Sweep Reversal
2026-09-10 00:00:22.101667+00:00,START,copy: always_on: regime-independent | d1=bearish h4=short vol=NORMAL trend=MIXED session=ASIA closed=False,Neymar VIP
2026-09-10 00:00:22.108252+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=short vol=NORMAL trend=MIXED session=ASIA closed=False,S100 M3 Combo Scalper
2026-09-10 00:00:22.113216+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=short vol=NORMAL trend=MIXED session=ASIA closed=False,S93 FVG Scalp
2026-09-10 00:00:22.117979+00:00,START,copy: always_on: regime-independent | d1=bearish h4=short vol=NORMAL trend=MIXED session=ASIA closed=False,Neymar Telegram Copy
2026-09-10 00:00:22.122107+00:00,START,reversal: always_on: regime-independent | d1=bearish h4=short vol=NORMAL trend=MIXED session=ASIA closed=False,S99 MSS FVG Reversal
2026-09-10 21:00:22.216496+00:00,PAUSE,copy: market closed | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,Neymar VIP
2026-09-10 21:00:22.221814+00:00,PAUSE,scalping: market closed | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,S100 M3 Combo Scalper
2026-09-10 21:00:22.226425+00:00,PAUSE,scalping: market closed | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,S93 FVG Scalp
2026-09-10 21:00:22.232361+00:00,PAUSE,copy: market closed | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,Neymar Telegram Copy
2026-09-10 21:00:22.238074+00:00,PAUSE,reversal: market closed | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,S99 MSS FVG Reversal
2026-09-10 21:00:22.241891+00:00,PAUSE,trend: market closed | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,S94 Sweep Reversal
2026-09-10 22:00:22.213319+00:00,START,copy: always_on: regime-independent | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=False,Neymar VIP
2026-09-10 22:00:22.218821+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=False,S100 M3 Combo Scalper
2026-09-10 22:00:22.223369+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=False,S93 FVG Scalp
2026-09-10 22:00:22.227781+00:00,START,copy: always_on: regime-independent | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=False,Neymar Telegram Copy
2026-09-10 22:00:22.232712+00:00,START,reversal: always_on: regime-independent | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=False,S99 MSS FVG Reversal
2026-09-10 22:00:22.237199+00:00,START,trend: always_on: regime-independent | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=False,S94 Sweep Reversal
2026-09-11 21:00:22.932619+00:00,PAUSE,trend: market closed | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,S94 Sweep Reversal
2026-09-11 21:00:22.938371+00:00,PAUSE,copy: market closed | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,Neymar VIP
2026-09-11 21:00:22.944534+00:00,PAUSE,scalping: market closed | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,S100 M3 Combo Scalper
2026-09-11 21:00:22.949413+00:00,PAUSE,scalping: market closed | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,S93 FVG Scalp
2026-09-11 21:00:22.954047+00:00,PAUSE,copy: market closed | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,Neymar Telegram Copy
2026-09-11 21:00:22.957839+00:00,PAUSE,reversal: market closed | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=True,S99 MSS FVG Reversal
2026-09-13 22:00:22.664990+00:00,START,copy: always_on: regime-independent | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=False,Neymar Telegram Copy
2026-09-13 22:00:22.670629+00:00,START,reversal: always_on: regime-independent | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=False,S99 MSS FVG Reversal
2026-09-13 22:00:22.675945+00:00,START,trend: always_on: regime-independent | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=False,S94 Sweep Reversal
2026-09-13 22:00:22.680953+00:00,START,copy: always_on: regime-independent | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=False,Neymar VIP
2026-09-13 22:00:22.685970+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=False,S100 M3 Combo Scalper
2026-09-13 22:00:22.691285+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=neutral vol=HIGH trend=MIXED session=ROLLOVER closed=False,S93 FVG Scalp
2026-09-14 21:00:26.421058+00:00,PAUSE,copy: market closed | d1=bearish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=True,Neymar VIP
2026-09-14 21:00:26.426695+00:00,PAUSE,scalping: market closed | d1=bearish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=True,S100 M3 Combo Scalper
2026-09-14 21:00:26.432412+00:00,PAUSE,scalping: market closed | d1=bearish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=True,S93 FVG Scalp
2026-09-14 21:00:26.437365+00:00,PAUSE,copy: market closed | d1=bearish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=True,Neymar Telegram Copy
2026-09-14 21:00:26.441618+00:00,PAUSE,reversal: market closed | d1=bearish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=True,S99 MSS FVG Reversal
2026-09-14 21:00:26.445545+00:00,PAUSE,trend: market closed | d1=bearish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=True,S94 Sweep Reversal
2026-09-14 22:00:24.164512+00:00,START,copy: always_on: regime-independent | d1=bearish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=False,Neymar VIP
2026-09-14 22:00:24.174132+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=False,S100 M3 Combo Scalper
2026-09-14 22:00:24.195388+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=False,S93 FVG Scalp
2026-09-14 22:00:24.209536+00:00,START,copy: always_on: regime-independent | d1=bearish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=False,Neymar Telegram Copy
2026-09-14 22:00:24.218999+00:00,START,reversal: always_on: regime-independent | d1=bearish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=False,S99 MSS FVG Reversal
2026-09-14 22:00:24.224090+00:00,START,trend: always_on: regime-independent | d1=bearish h4=short vol=HIGH trend=MIXED session=ROLLOVER closed=False,S94 Sweep Reversal
2026-09-15 21:00:24.614918+00:00,PAUSE,copy: market closed | d1=bearish h4=short vol=LOW trend=RANGING session=ROLLOVER closed=True,Neymar Telegram Copy
2026-09-15 21:00:24.620438+00:00,PAUSE,reversal: market closed | d1=bearish h4=short vol=LOW trend=RANGING session=ROLLOVER closed=True,S99 MSS FVG Reversal
2026-09-15 21:00:24.625568+00:00,PAUSE,trend: market closed | d1=bearish h4=short vol=LOW trend=RANGING session=ROLLOVER closed=True,S94 Sweep Reversal
2026-09-15 21:00:24.630601+00:00,PAUSE,copy: market closed | d1=bearish h4=short vol=LOW trend=RANGING session=ROLLOVER closed=True,Neymar VIP
2026-09-15 21:00:24.636354+00:00,PAUSE,scalping: market closed | d1=bearish h4=short vol=LOW trend=RANGING session=ROLLOVER closed=True,S100 M3 Combo Scalper
2026-09-15 21:00:24.642177+00:00,PAUSE,scalping: market closed | d1=bearish h4=short vol=LOW trend=RANGING session=ROLLOVER closed=True,S93 FVG Scalp
2026-09-16 00:00:24.570481+00:00,START,trend: always_on: regime-independent | d1=bearish h4=neutral vol=LOW trend=RANGING session=ASIA closed=False,S94 Sweep Reversal
2026-09-16 00:00:24.575601+00:00,START,copy: always_on: regime-independent | d1=bearish h4=neutral vol=LOW trend=RANGING session=ASIA closed=False,Neymar VIP
2026-09-16 00:00:24.580788+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=neutral vol=LOW trend=RANGING session=ASIA closed=False,S100 M3 Combo Scalper
2026-09-16 00:00:24.585578+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=neutral vol=LOW trend=RANGING session=ASIA closed=False,S93 FVG Scalp
2026-09-16 00:00:24.590363+00:00,START,copy: always_on: regime-independent | d1=bearish h4=neutral vol=LOW trend=RANGING session=ASIA closed=False,Neymar Telegram Copy
2026-09-16 00:00:24.594573+00:00,START,reversal: always_on: regime-independent | d1=bearish h4=neutral vol=LOW trend=RANGING session=ASIA closed=False,S99 MSS FVG Reversal
2026-09-16 21:00:25.021558+00:00,PAUSE,copy: market closed | d1=bearish h4=neutral vol=EXTREME trend=MIXED session=ROLLOVER closed=True,Neymar Telegram Copy
2026-09-16 21:00:25.036552+00:00,PAUSE,reversal: market closed | d1=bearish h4=neutral vol=EXTREME trend=MIXED session=ROLLOVER closed=True,S99 MSS FVG Reversal
2026-09-16 21:00:25.048899+00:00,PAUSE,trend: market closed | d1=bearish h4=neutral vol=EXTREME trend=MIXED session=ROLLOVER closed=True,S94 Sweep Reversal
2026-09-16 21:00:25.064306+00:00,PAUSE,copy: market closed | d1=bearish h4=neutral vol=EXTREME trend=MIXED session=ROLLOVER closed=True,Neymar VIP
2026-09-16 21:00:25.091733+00:00,PAUSE,scalping: market closed | d1=bearish h4=neutral vol=EXTREME trend=MIXED session=ROLLOVER closed=True,S100 M3 Combo Scalper
2026-09-16 21:00:25.106762+00:00,PAUSE,scalping: market closed | d1=bearish h4=neutral vol=EXTREME trend=MIXED session=ROLLOVER closed=True,S93 FVG Scalp
2026-09-16 22:00:24.498717+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=neutral vol=EXTREME trend=MIXED session=ROLLOVER closed=False,S93 FVG Scalp
2026-09-16 22:00:24.505365+00:00,START,copy: always_on: regime-independent | d1=bearish h4=neutral vol=EXTREME trend=MIXED session=ROLLOVER closed=False,Neymar Telegram Copy
2026-09-16 22:00:24.510550+00:00,START,reversal: always_on: regime-independent | d1=bearish h4=neutral vol=EXTREME trend=MIXED session=ROLLOVER closed=False,S99 MSS FVG Reversal
2026-09-16 22:00:24.516906+00:00,START,trend: always_on: regime-independent | d1=bearish h4=neutral vol=EXTREME trend=MIXED session=ROLLOVER closed=False,S94 Sweep Reversal
2026-09-16 22:00:24.521603+00:00,START,copy: always_on: regime-independent | d1=bearish h4=neutral vol=EXTREME trend=MIXED session=ROLLOVER closed=False,Neymar VIP
2026-09-16 22:00:24.526082+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=neutral vol=EXTREME trend=MIXED session=ROLLOVER closed=False,S100 M3 Combo Scalper
2026-09-17 21:00:25.934011+00:00,PAUSE,copy: market closed | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ROLLOVER closed=True,Neymar Telegram Copy
2026-09-17 21:00:25.939998+00:00,PAUSE,reversal: market closed | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ROLLOVER closed=True,S99 MSS FVG Reversal
2026-09-17 21:00:25.944182+00:00,PAUSE,trend: market closed | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ROLLOVER closed=True,S94 Sweep Reversal
2026-09-17 21:00:25.948170+00:00,PAUSE,copy: market closed | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ROLLOVER closed=True,Neymar VIP
2026-09-17 21:00:25.952439+00:00,PAUSE,scalping: market closed | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ROLLOVER closed=True,S100 M3 Combo Scalper
2026-09-17 21:00:25.956260+00:00,PAUSE,scalping: market closed | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ROLLOVER closed=True,S93 FVG Scalp
2026-09-18 00:00:24.780763+00:00,START,reversal: always_on: regime-independent | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,S99 MSS FVG Reversal
2026-09-18 00:00:24.785679+00:00,START,trend: always_on: regime-independent | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,S94 Sweep Reversal
2026-09-18 00:00:24.790553+00:00,START,copy: always_on: regime-independent | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,Neymar VIP
2026-09-18 00:00:24.796451+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,S100 M3 Combo Scalper
2026-09-18 00:00:24.800892+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,S93 FVG Scalp
2026-09-18 00:00:24.806268+00:00,START,copy: always_on: regime-independent | d1=bearish h4=neutral vol=NORMAL trend=MIXED session=ASIA closed=False,Neymar Telegram Copy
2026-09-18 04:46:24.509153+00:00,START,scalping: always_on: regime-independent | d1=bearish h4=neutral vol=LOW trend=MIXED session=ASIA closed=False,Concept C03_FVG_FILL
2026-09-18 04:46:24.514774+00:00,START,trend: always_on: regime-independent | d1=bearish h4=neutral vol=LOW trend=MIXED session=ASIA closed=False,Research OB_MIT_BIAS
