module,gate,model,cost,split,n_total,n_aligned,n_against,n_none,n_missing,admitted_frac,base_n,base_pf,base_pts,base_meanR,base_wr,al_n,al_pf,al_pts,al_meanR,al_wr,ag_n,ag_pf,ag_pts,ag_meanR,ag_wr,dR,p_flip,dR_lo,dR_hi,pf_lo,pf_hi,pts_lo,pts_hi,p_perm,sanity_flag
s94_sweep_reversal,B5,q,0.7,ALL,1304,703,601,0,0,0.539,1304,0.779,-1205.4,-0.2473,22.9,703,0.814,-564.0,-0.2284,22.9,601,0.735,-641.4,-0.2694,23.0,0.041,0.7295,-0.2285,0.2425,0.639,0.935,-1039.9,-166.9,0.71,
s94_sweep_reversal,B6,q,0.7,ALL,1304,121,1156,27,0,0.093,1304,0.779,-1205.4,-0.2473,22.9,121,1.092,46.5,-0.0034,26.4,1156,0.745,-1236.9,-0.2674,22.6,0.264,0.013,-0.2092,0.209,0.652,0.918,-977.6,-211.5,0.168,
s94_sweep_reversal,C2,q,0.7,ALL,1304,722,575,0,7,0.554,1304,0.779,-1205.4,-0.2473,22.9,722,0.763,-747.9,-0.1864,23.7,575,0.8,-456.7,-0.3211,21.9,0.1347,0.258,-0.2404,0.224,0.632,0.933,-1066.2,-170.1,0.232,
s94_sweep_reversal,B1_utc,q,0.7,ALL,1304,565,528,211,0,0.433,1304,0.779,-1205.4,-0.2473,22.9,565,0.754,-622.2,-0.2524,22.5,528,0.862,-290.7,-0.1599,25.0,-0.0926,0.4815,-0.2479,0.2594,0.652,0.971,-857.1,-64.3,,
s94_sweep_reversal,B2_lb2,q,0.7,ALL,1304,825,479,0,0,0.633,1304,0.779,-1205.4,-0.2473,22.9,825,0.717,-987.9,-0.2177,23.3,479,0.889,-217.5,-0.2982,22.3,0.0804,0.4775,-0.2198,0.2132,0.646,0.929,-1004.9,-183.9,,
s94_sweep_reversal,B2_lb5,q,0.7,ALL,1304,727,577,0,0,0.558,1304,0.779,-1205.4,-0.2473,22.9,727,0.725,-849.2,-0.2474,22.7,577,0.849,-356.2,-0.2471,23.2,-0.0003,0.9985,-0.2251,0.2243,0.648,0.923,-1011.5,-196.3,,
s94_sweep_reversal,B3_db0.05,q,0.7,ALL,1304,222,915,160,7,0.17,1304,0.779,-1205.4,-0.2473,22.9,222,1.037,33.1,-0.2425,23.4,915,0.698,-1208.1,-0.2334,22.6,-0.0091,0.943,-0.2302,0.2257,0.613,0.907,-994.7,-214.7,,
s94_sweep_reversal,B3_db0.10,q,0.7,ALL,1304,185,802,310,7,0.142,1304,0.779,-1205.4,-0.2473,22.9,185,1.005,3.7,-0.2196,23.8,802,0.696,-1100.7,-0.211,22.3,-0.0086,0.9435,-0.2473,0.2497,0.602,0.9,-918.4,-200.0,,
s94_sweep_reversal,B5_w2,q,0.7,ALL,1304,709,594,1,0,0.544,1304,0.779,-1205.4,-0.2473,22.9,709,0.797,-649.3,-0.1738,24.0,594,0.749,-565.5,-0.3383,21.5,0.1645,0.175,-0.2312,0.232,0.629,0.932,-1059.9,-176.4,,
s94_sweep_reversal,B1,q,0.7,TRAIN,607,295,251,61,0,0.486,607,0.718,-551.9,-0.3315,23.4,295,0.848,-143.4,-0.242,25.1,251,0.608,-327.0,-0.3995,22.3,0.1575,0.3245,-0.301,0.3045,0.564,0.924,-414.9,-58.3,0.306,
s94_sweep_reversal,B2,q,0.7,TRAIN,607,367,240,0,0,0.605,607,0.718,-551.9,-0.3315,23.4,367,0.657,-414.2,-0.3919,22.3,240,0.817,-137.7,-0.2392,25.0,-0.1527,0.3075,-0.2825,0.2847,0.554,0.906,-461.1,-86.9,0.316,
s94_sweep_reversal,B3,q,0.7,TRAIN,607,121,485,1,0,0.199,607,0.718,-551.9,-0.3315,23.4,121,0.643,-145.1,-0.4134,21.5,485,0.742,-397.2,-0.3096,23.9,-0.1038,0.487,-0.2986,0.2759,0.554,0.902,-456.8,-88.7,0.54,
s94_sweep_reversal,B4,q,0.7,TRAIN,607,282,274,51,0,0.465,607,0.718,-551.9,-0.3315,23.4,282,0.669,-320.6,-0.3338,23.8,274,0.784,-179.2,-0.299,23.7,-0.0348,0.8225,-0.2891,0.3156,0.563,0.907,-416.8,-78.7,0.844,
s94_sweep_reversal,B5,q,0.7,TRAIN,607,336,271,0,0,0.554,607,0.718,-551.9,-0.3315,23.4,336,0.774,-257.9,-0.3173,23.8,271,0.64,-294.0,-0.3492,22.9,0.0319,0.8145,-0.2824,0.2862,0.564,0.887,-453.2,-101.1,0.81,
s94_sweep_reversal,B6,q,0.7,TRAIN,607,53,542,12,0,0.087,607,0.718,-551.9,-0.3315,23.4,53,0.524,-94.4,-0.3357,22.6,542,0.748,-433.8,-0.3235,23.6,-0.0122,0.9325,-0.3079,0.2946,0.554,0.906,-445.1,-86.2,0.984,
s94_sweep_reversal,C2,q,0.7,TRAIN,607,342,258,0,7,0.563,607,0.718,-551.9,-0.3315,23.4,342,0.85,-165.1,-0.1821,26.9,258,0.542,-386.1,-0.5262,18.6,0.3441,0.0225,-0.2959,0.2997,0.559,0.896,-454.5,-94.0,0.042,
s94_sweep_reversal,B1_utc,q,0.7,TRAIN,607,257,237,113,0,0.423,607,0.718,-551.9,-0.3315,23.4,257,0.772,-194.1,-0.293,24.1,237,0.698,-234.5,-0.3122,24.1,0.0192,0.9105,-0.3266,0.3156,0.553,0.938,-390.7,-46.2,,
s94_sweep_reversal,B2_lb2,q,0.7,TRAIN,607,388,219,0,0,0.639,607,0.718,-551.9,-0.3315,23.4,388,0.648,-447.1,-0.3806,22.4,219,0.848,-104.8,-0.2446,25.1,-0.1361,0.371,-0.2831,0.2998,0.551,0.913,-467.2,-78.0,,
s94_sweep_reversal,B2_lb5,q,0.7,TRAIN,607,326,281,0,0,0.537,607,0.718,-551.9,-0.3315,23.4,326,0.619,-406.0,-0.3983,21.8,281,0.836,-146.0,-0.2541,25.3,-0.1443,0.339,-0.2994,0.2848,0.556,0.889,-468.3,-99.8,,
s94_sweep_reversal,B3_db0.05,q,0.7,TRAIN,607,103,431,66,7,0.17,607,0.718,-551.9,-0.3315,23.4,103,0.526,-173.4,-0.5188,18.4,431,0.747,-350.1,-0.2831,24.4,-0.2356,0.136,-0.3027,0.3129,0.529,0.906,-428.0,-76.9,,
s94_sweep_reversal,B3_db0.10,q,0.7,TRAIN,607,82,384,134,7,0.135,607,0.718,-551.9,-0.3315,23.4,82,0.468,-136.0,-0.5319,18.3,384,0.726,-347.4,-0.2715,23.7,-0.2603,0.107,-0.3036,0.3136,0.53,0.85,-380.8,-110.5,,
s94_sweep_reversal,B5_w2,q,0.7,TRAIN,607,331,275,1,0,0.545,607,0.718,-551.9,-0.3315,23.4,331,0.803,-215.3,-0.2302,25.7,275,0.6,-345.9,-0.461,20.4,0.2308,0.1215,-0.2886,0.2998,0.552,0.888,-470.9,-103.4,,
s94_sweep_reversal,B1,q,0.7,TEST,697,336,301,60,0,0.482,697,0.813,-653.5,-0.1739,22.5,336,0.895,-182.6,-0.0745,22.9,301,0.741,-384.1,-0.2503,22.9,0.1759,0.336,-0.3649,0.3683,0.611,1.069,-690.4,103.0,0.29,
s94_sweep_reversal,B2,q,0.7,TEST,697,413,284,0,0,0.593,697,0.813,-653.5,-0.1739,22.5,413,0.764,-498.8,-0.1273,24.0,284,0.888,-154.6,-0.2418,20.4,0.1145,0.5195,-0.3237,0.331,0.631,1.024,-687.4,37.8,0.46,
s94_sweep_reversal,B3,q,0.7,TEST,697,150,547,0,0,0.215,697,0.813,-653.5,-0.1739,22.5,150,1.504,312.3,0.0988,31.3,547,0.664,-965.8,-0.2487,20.1,0.3476,0.0295,-0.3166,0.3119,0.634,1.016,-686.5,25.2,0.092,
s94_sweep_reversal,B4,q,0.7,TEST,697,332,315,50,0,0.476,697,0.813,-653.5,-0.1739,22.5,332,0.809,-332.5,-0.19,22.0,315,0.933,-98.9,-0.0501,25.1,-0.1399,0.4665,-0.3652,0.3565,0.655,1.111,-612.1,162.2,0.406,
